Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Fueling Final Base* (estimated AFR),Gear (Calculated)* (position),IAM* (raw ecu value),Injector Duty Cycle (%),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
12990,0.00,0.00,14.70,13.84,7,14.49,0.34,1231,0.00,0.00,0.940,1.79,0.908,0.996,74.90,13.80,6,16,1.84,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.30
13103,0.00,0.00,14.70,13.76,7,14.49,0.34,1213,0.00,0.00,0.932,1.79,0.896,1.004,74.90,13.81,6,16,1.81,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.40
13215,0.00,0.00,14.70,13.76,7,14.49,0.35,1227,0.00,0.00,0.936,1.79,0.932,1.008,74.90,13.82,6,16,1.80,5.08,-9.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.50
13327,0.00,0.00,14.70,13.76,7,14.49,0.34,1219,0.00,0.00,0.936,1.79,0.904,1.000,74.90,13.84,6,16,1.82,5.22,-9.48,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
13438,0.00,0.00,14.70,13.76,7,14.49,0.35,1220,0.00,0.00,0.936,1.79,0.928,1.016,74.90,13.85,6,16,1.82,5.22,-9.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.70
13550,0.00,0.00,14.70,13.76,7,14.49,0.36,1208,0.00,0.00,0.936,1.79,0.940,1.040,74.90,13.85,6,16,1.80,5.22,-9.44,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.90
13663,0.00,0.00,14.70,13.84,7,14.49,0.35,1215,0.00,0.00,0.936,1.79,0.940,1.032,74.90,13.87,6,16,1.84,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
13774,0.00,0.00,14.70,13.76,7,14.49,0.36,1225,0.00,0.00,0.940,1.79,0.972,1.024,74.90,13.88,6,16,1.83,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.90
13886,0.00,0.00,14.70,13.84,7,14.49,0.36,1222,0.00,0.00,0.936,1.79,0.956,1.048,74.90,13.89,6,16,1.83,5.37,-9.36,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
13998,0.00,0.00,14.70,13.76,7,14.49,0.36,1232,0.00,0.00,0.936,1.79,0.972,1.064,74.90,13.91,6,16,1.81,5.37,-9.34,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
14110,0.00,0.00,14.70,13.76,7,14.49,0.37,1218,0.00,0.00,0.932,1.79,0.980,1.064,74.90,13.92,6,16,1.82,5.37,-9.26,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
14222,0.00,0.00,14.70,13.76,7,14.49,0.37,1228,0.00,0.00,0.940,1.79,0.976,1.072,74.90,13.93,6,16,1.83,5.37,-9.26,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
14334,0.00,0.00,14.70,13.76,7,14.49,0.37,1224,0.00,0.00,0.936,1.79,0.984,1.076,74.90,13.94,6,16,1.83,5.37,-9.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
14446,0.00,0.00,14.70,13.76,7,14.49,0.37,1220,0.00,0.00,0.936,1.79,0.984,1.084,74.90,13.96,6,16,1.87,5.51,-9.26,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
14558,0.00,0.00,14.70,13.76,7,14.49,0.37,1223,0.00,0.00,0.936,1.79,0.988,1.076,74.90,13.96,6,16,1.83,5.51,-9.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
14670,0.00,0.00,14.70,13.84,7,14.49,0.37,1240,0.00,0.00,0.936,1.79,0.996,1.076,74.90,13.98,6,16,1.85,5.51,-9.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
14782,0.00,0.00,14.70,13.76,7,14.49,0.38,1224,0.00,0.00,0.936,1.79,0.996,1.092,74.90,13.99,6,16,1.83,5.51,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
14894,0.00,0.00,14.70,13.84,7,14.49,0.38,1240,0.00,0.00,0.936,1.79,0.988,1.080,74.90,14.00,6,16,1.85,5.51,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
15005,0.00,0.00,14.70,13.76,7,14.49,0.37,1243,0.00,0.00,0.940,1.79,0.980,1.072,74.90,14.02,6,16,1.86,5.51,-9.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
15117,0.00,0.00,14.70,13.76,7,14.49,0.37,1262,0.00,0.00,0.936,1.79,0.988,1.080,74.90,14.03,6,16,1.86,5.51,-9.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
15229,0.00,0.00,14.70,13.76,7,14.49,0.37,1224,0.00,0.00,0.936,1.79,0.988,1.052,74.90,14.04,6,16,1.83,5.51,-9.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15341,0.00,0.00,14.70,13.76,7,14.49,0.37,1265,0.00,0.00,0.936,1.79,0.948,1.040,74.90,14.10,6,16,1.89,5.51,-9.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15453,0.00,0.00,14.70,13.76,7,14.49,0.37,1266,0.00,0.00,0.936,1.79,0.948,1.048,74.90,14.12,6,16,1.89,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15565,0.00,0.00,14.70,13.76,7,14.49,0.37,1251,0.00,0.00,0.936,1.79,0.948,1.040,74.90,14.13,6,16,1.88,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
15676,0.00,0.00,14.70,13.76,7,14.49,0.37,1246,0.00,0.00,0.940,1.79,0.944,1.052,74.90,14.14,6,16,1.86,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15788,0.00,0.00,14.70,13.84,7,14.49,0.37,1262,0.00,0.00,0.936,1.79,0.944,1.052,74.90,14.16,6,16,1.88,5.37,-9.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
15901,0.00,0.00,14.70,13.84,7,14.49,0.37,1245,0.00,0.00,0.936,1.79,0.988,1.052,74.90,14.11,6,16,1.89,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
16013,0.00,0.00,14.70,13.84,7,14.49,0.37,1246,0.00,0.00,0.936,1.79,0.944,1.024,74.90,14.18,6,16,1.86,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
16124,0.00,0.00,14.70,13.84,7,14.49,0.37,1274,0.00,0.00,0.936,1.79,0.960,1.048,74.90,14.19,6,16,1.90,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
16237,0.00,0.00,14.70,13.84,7,14.49,0.37,1251,0.00,0.00,0.932,1.79,0.936,1.032,74.90,14.21,6,16,1.87,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
16348,0.00,0.00,14.70,13.84,7,14.49,0.37,1274,0.00,0.00,0.936,1.79,0.948,1.040,74.90,14.22,6,16,1.87,5.37,-9.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
16461,0.00,0.00,14.70,13.84,7,14.49,0.36,1258,0.00,0.00,0.936,1.79,0.940,1.020,74.90,14.23,6,16,1.88,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
16573,0.00,0.00,14.70,13.84,7,14.49,0.36,1264,0.00,0.00,0.936,1.79,0.932,1.028,74.90,14.25,6,16,1.89,5.37,-9.34,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
16684,0.00,0.00,14.70,13.76,7,14.49,0.37,1258,0.00,0.00,0.932,1.79,0.936,1.020,74.90,14.25,6,16,1.87,5.37,-9.34,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
16796,0.00,0.00,14.70,13.84,7,14.49,0.36,1268,0.00,0.00,0.936,1.79,0.932,1.020,74.90,14.27,6,16,1.89,5.37,-9.34,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
16909,0.00,0.00,14.70,13.76,7,14.49,0.36,1252,0.00,0.00,0.940,1.79,0.932,1.036,74.90,14.28,6,16,1.87,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
17021,0.00,0.00,14.70,13.84,7,14.49,0.36,1262,0.00,0.00,0.936,1.79,0.936,1.000,74.90,14.30,6,16,1.89,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
17132,0.00,0.00,14.70,13.76,7,14.49,0.36,1270,0.00,0.00,0.936,1.79,0.928,1.008,74.90,14.32,6,16,1.91,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
17245,0.00,0.00,14.70,13.84,7,14.49,0.36,1274,0.00,0.00,0.936,1.79,0.928,0.992,74.90,14.32,6,16,1.90,5.37,-9.42,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
17357,0.00,0.00,14.70,13.76,7,14.49,0.36,1280,0.00,0.00,0.936,1.79,0.912,1.008,74.90,14.34,6,16,1.91,5.22,-9.42,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
17468,0.00,0.00,14.70,13.84,7,14.49,0.36,1258,0.00,0.00,0.936,1.79,0.900,0.996,74.90,14.35,6,16,1.89,5.22,-9.40,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
17580,0.00,0.00,14.70,13.84,7,14.49,0.36,1265,0.00,0.00,0.936,1.79,0.900,1.020,74.90,14.36,6,16,1.89,5.22,-9.44,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
17692,0.00,0.00,14.70,13.84,7,14.49,0.36,1258,0.00,0.00,0.936,1.79,0.908,1.004,74.90,14.38,6,16,1.88,5.22,-9.40,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
17804,0.00,0.00,14.70,13.76,7,14.49,0.36,1265,0.00,0.00,0.936,1.79,0.892,0.988,74.90,14.39,6,16,1.93,5.37,-9.44,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
17916,0.00,0.00,14.70,13.84,7,14.49,0.35,1282,0.00,0.00,0.936,1.79,0.900,0.984,74.90,14.40,6,16,1.92,5.22,-9.46,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
18028,0.00,0.00,14.81,13.76,7,14.49,0.36,1284,0.00,0.00,0.936,1.79,0.896,0.984,74.90,14.42,6,16,1.92,5.22,-9.44,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
18140,0.00,0.00,14.81,13.84,7,14.49,0.36,1268,0.00,0.00,0.936,1.79,0.896,1.000,74.90,14.43,6,16,1.89,5.22,-9.44,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
18252,0.00,0.00,14.81,13.84,7,14.49,0.35,1275,0.00,0.00,0.936,1.79,0.884,0.968,74.90,14.45,6,16,1.90,5.22,-9.48,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
18364,0.00,0.00,14.81,13.76,7,14.49,0.35,1291,0.00,0.00,0.936,1.79,0.856,0.972,74.90,14.46,6,16,1.93,5.22,-9.51,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
18475,0.00,0.00,14.81,13.76,7,14.49,0.36,1276,0.00,0.00,0.924,1.54,0.872,0.972,74.90,14.47,6,16,1.63,5.22,-9.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
18588,0.00,0.00,14.81,13.92,7,14.49,0.35,1271,0.00,0.00,0.936,1.54,0.872,0.964,74.90,14.49,6,16,1.63,5.22,-9.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
18700,0.00,0.00,14.81,13.92,7,14.49,0.35,1282,0.00,0.00,0.936,1.79,0.864,0.980,74.90,14.50,6,16,1.91,5.22,-9.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
18811,0.00,0.00,14.81,13.92,7,14.49,0.35,1270,0.00,0.00,0.952,1.54,0.852,0.952,74.90,14.52,6,16,1.90,5.22,-9.53,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
18923,0.00,0.00,14.81,13.76,7,14.49,0.34,1284,0.00,0.00,0.920,1.54,0.848,0.952,74.90,14.53,6,16,1.64,5.22,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
19035,0.00,0.00,14.81,13.84,7,14.49,0.34,1272,0.00,0.00,0.924,1.79,0.852,0.952,74.90,14.54,6,16,1.63,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
19148,0.00,0.00,14.81,13.68,7,14.49,0.35,1284,0.00,0.00,0.920,1.79,0.852,0.944,74.90,14.56,6,16,1.64,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
19259,0.00,0.00,14.81,13.84,7,14.49,0.35,1259,0.00,0.00,0.920,1.54,0.852,0.952,74.90,14.56,6,16,1.61,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
19371,0.00,0.00,14.81,13.92,7,14.49,0.35,1277,0.00,0.00,0.936,1.79,0.848,0.964,74.90,14.58,6,16,1.91,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
19483,0.00,0.00,14.81,13.92,7,14.49,0.34,1266,0.00,0.00,0.932,1.54,0.864,0.956,74.90,14.59,6,16,1.89,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
19595,0.00,0.00,14.81,13.84,7,14.49,0.34,1272,0.00,0.00,0.932,1.54,0.856,0.948,74.90,14.59,6,16,1.63,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
19707,0.00,0.00,14.81,13.84,7,14.49,0.35,1266,0.00,0.00,0.932,1.54,0.848,0.948,74.90,14.59,6,16,1.62,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
19819,0.00,0.00,14.81,13.76,7,14.49,0.34,1260,0.00,0.00,0.932,1.54,0.844,0.940,74.90,14.59,6,16,1.63,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
19930,0.00,0.00,14.81,13.76,7,14.49,0.35,1250,0.00,0.00,0.936,1.54,0.848,0.964,74.90,14.59,6,16,1.87,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
20043,0.00,0.00,14.81,13.84,7,14.49,0.34,1270,0.00,0.00,0.936,1.54,0.828,0.940,74.90,14.59,6,16,1.62,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
20155,0.00,0.00,14.93,13.76,7,14.49,0.34,1271,0.00,0.00,0.932,1.54,0.828,0.940,74.90,14.59,6,16,1.64,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
20266,0.00,0.00,14.93,13.76,7,14.49,0.34,1268,0.00,0.00,0.936,1.54,0.844,0.932,74.90,14.59,6,16,1.62,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
20378,0.00,0.00,14.93,13.76,7,14.49,0.34,1283,0.00,0.00,0.936,1.54,0.848,0.932,74.90,14.59,6,16,1.64,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
20490,0.00,0.00,14.93,13.84,7,14.49,0.34,1280,0.00,0.00,0.940,1.54,0.820,0.924,74.90,14.59,6,16,1.64,5.08,-9.65,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
20603,0.00,0.00,14.93,13.84,7,14.49,0.34,1273,0.00,0.00,0.940,1.54,0.844,0.948,74.90,14.59,6,16,1.61,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
20715,0.00,0.00,14.93,13.84,7,14.49,0.34,1265,0.00,0.00,0.936,1.54,0.844,0.932,74.90,14.59,6,16,1.62,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
20826,0.00,0.00,14.93,13.68,7,14.49,0.34,1273,0.00,0.00,0.944,1.54,0.828,0.924,74.90,14.59,6,16,1.63,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
20939,0.00,0.00,14.93,13.76,7,14.49,0.34,1275,0.00,0.00,0.936,1.54,0.820,0.924,74.90,14.59,6,16,1.62,5.08,-9.67,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
21051,0.00,0.00,14.93,13.68,7,14.49,0.34,1262,0.00,0.00,0.936,1.54,0.844,0.940,74.90,14.59,6,16,1.62,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
21162,0.00,0.00,14.93,13.76,7,14.49,0.35,1244,0.00,0.00,0.936,1.79,0.856,0.964,74.90,14.59,6,16,1.86,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
21274,0.00,0.00,14.93,13.84,7,14.49,0.34,1254,0.00,0.00,0.936,1.54,0.828,0.932,74.90,14.59,6,16,1.62,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
21386,0.00,0.00,14.93,13.92,7,14.49,0.34,1270,0.00,0.00,0.944,1.54,0.828,0.932,74.90,14.59,6,16,1.63,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
21498,0.78,0.00,14.93,13.92,7,14.49,0.33,1263,0.00,0.00,0.940,1.54,0.828,0.940,74.90,14.59,6,16,1.62,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
21611,0.78,0.00,14.93,13.76,7,14.49,0.34,1249,0.00,0.00,0.936,1.54,0.844,0.948,74.90,14.59,6,16,1.60,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
21723,0.78,0.00,14.93,13.76,7,14.49,0.35,1258,0.00,0.00,0.924,1.79,0.848,0.972,74.90,14.59,6,16,1.60,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
21835,1.56,0.00,14.93,13.76,7,14.49,0.34,1248,0.00,0.00,0.924,1.79,0.864,0.972,74.90,14.59,6,16,1.86,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
21946,1.56,0.00,14.93,13.84,7,14.49,0.34,1255,0.00,0.00,0.924,1.54,0.844,0.956,74.90,14.59,6,16,1.61,5.08,-9.61,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
22058,1.56,0.00,14.93,13.92,7,14.49,0.33,1262,0.00,0.00,0.936,1.54,0.856,0.948,74.90,14.59,6,16,1.62,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
22171,2.34,0.00,14.93,13.92,7,14.49,0.34,1256,0.00,0.00,0.944,1.54,0.848,0.948,74.90,14.59,6,16,1.88,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
22283,2.34,0.00,14.93,13.92,7,14.49,0.34,1275,0.00,0.00,0.936,1.54,0.848,0.940,74.90,14.59,6,16,1.90,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
22394,2.34,0.00,14.93,13.76,7,14.49,0.34,1262,0.00,0.00,0.928,1.79,0.844,0.948,74.90,14.59,6,16,1.89,5.08,-9.67,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
22506,2.34,0.00,14.81,13.84,7,14.49,0.33,1270,0.00,0.00,0.928,1.54,0.844,0.948,74.90,14.59,6,16,1.61,5.08,-9.67,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
22618,3.12,0.00,14.81,13.84,7,14.49,0.33,1268,0.00,0.00,0.928,1.54,0.848,0.940,74.90,14.59,6,16,1.62,5.08,-9.67,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
22731,3.12,0.00,14.81,13.76,7,14.49,0.33,1270,0.00,0.00,0.924,1.54,0.828,0.932,74.90,14.59,6,16,1.63,5.08,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
22842,3.12,0.00,14.70,13.84,7,14.49,0.34,1278,0.00,0.00,0.944,1.54,0.844,0.940,74.90,14.59,6,16,1.60,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
22954,3.12,0.00,14.70,13.84,7,14.49,0.33,1266,0.00,0.00,0.932,1.54,0.828,0.940,74.90,14.59,6,16,1.62,4.93,-9.71,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.90
23066,3.12,0.00,14.70,13.76,7,14.49,0.34,1257,0.00,0.00,0.936,1.54,0.848,0.940,74.90,14.59,6,16,1.61,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.90
23177,3.12,0.00,14.59,13.92,7,14.49,0.34,1264,0.00,0.00,0.936,1.54,0.848,0.932,74.90,14.59,6,16,1.62,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23290,3.12,0.00,14.59,13.92,7,14.49,0.33,1273,0.00,0.00,0.936,1.54,0.820,0.932,74.90,14.59,6,16,1.63,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23402,3.12,0.00,14.47,13.92,7,14.49,0.33,1266,0.00,0.00,0.940,1.54,0.844,0.940,74.90,14.59,6,16,1.62,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23514,3.12,0.00,14.59,13.92,7,14.49,0.33,1266,0.00,0.00,0.940,1.54,0.844,0.932,74.90,14.59,6,16,1.62,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23626,3.91,0.00,14.59,13.76,7,14.49,0.33,1270,0.00,0.00,0.928,1.54,0.820,0.932,74.90,14.59,6,16,1.62,4.93,-9.75,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23742,3.91,0.00,14.70,13.76,7,14.49,0.33,1252,0.00,0.00,0.920,1.54,0.844,0.940,74.90,14.59,6,16,1.60,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23850,3.91,0.00,14.59,13.76,7,14.49,0.33,1267,0.00,0.00,0.920,1.54,0.828,0.932,74.90,14.59,6,16,1.62,4.93,-9.75,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
23962,3.91,0.00,14.59,13.92,7,14.49,0.33,1268,0.00,0.00,0.940,1.54,0.844,0.932,74.90,14.59,6,16,1.62,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24074,3.91,0.00,14.59,13.92,7,14.49,0.32,1276,0.00,0.00,0.944,1.54,0.828,0.924,74.90,14.59,6,16,1.63,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24186,3.91,0.00,14.59,13.92,7,14.49,0.33,1276,0.00,0.00,0.940,1.54,0.844,0.932,74.90,14.59,6,16,1.63,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24298,3.91,0.00,14.59,13.76,7,14.49,0.33,1263,0.00,0.00,0.936,1.54,0.828,0.940,74.90,14.59,6,16,1.62,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24410,3.91,0.00,14.59,13.76,7,14.49,0.33,1254,0.00,0.00,0.924,1.54,0.828,0.932,74.90,14.59,6,16,1.62,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24521,3.91,0.00,14.59,13.76,7,14.49,0.33,1266,0.00,0.00,0.928,1.54,0.828,0.924,74.90,14.59,6,16,1.62,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24634,3.91,0.00,14.59,13.76,7,14.49,0.32,1278,0.00,0.00,0.928,1.54,0.820,0.932,74.90,14.59,6,16,1.64,4.93,-9.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.90
24745,3.91,0.00,14.59,13.92,7,14.49,0.33,1264,0.00,0.00,0.940,1.54,0.844,0.932,74.90,14.59,6,16,1.60,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24857,3.91,0.00,14.59,13.92,7,14.49,0.33,1270,0.00,0.00,0.936,1.54,0.820,0.932,74.90,14.59,6,16,1.62,4.93,-9.77,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
24969,4.69,0.00,14.59,13.92,7,14.49,0.32,1262,0.00,0.00,0.936,1.54,0.820,0.932,74.90,14.59,6,16,1.62,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.80
25080,3.91,0.00,14.36,13.76,7,14.49,0.32,1265,0.00,0.00,0.928,1.54,0.812,0.924,74.90,14.59,6,16,1.62,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.70
25193,3.91,0.00,14.47,13.76,7,14.49,0.32,1272,0.00,0.00,0.928,1.54,0.820,0.916,74.90,14.59,6,16,1.62,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.70
25305,3.91,0.00,14.36,13.84,7,14.49,0.32,1271,0.00,0.00,0.924,1.54,0.812,0.924,74.90,14.59,6,16,1.63,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
25417,3.91,0.00,14.47,13.84,7,14.49,0.33,1252,0.00,0.00,0.928,1.54,0.828,0.932,74.90,14.59,6,16,1.60,4.93,-9.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
25529,3.91,0.00,14.36,13.92,7,14.49,0.33,1266,0.00,0.00,0.936,1.54,0.828,0.940,74.90,14.59,6,16,1.62,4.93,-9.80,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.70
25641,3.91,0.00,14.36,13.92,7,14.49,0.32,1262,0.00,0.00,0.936,1.54,0.820,0.932,74.90,14.59,6,16,1.61,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
25753,3.91,0.00,14.36,13.92,7,14.49,0.32,1263,0.00,0.00,0.940,1.54,0.844,0.932,74.90,14.59,6,16,1.62,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
25865,3.91,0.00,14.47,13.84,7,14.49,0.32,1279,0.00,0.00,0.924,1.54,0.820,0.916,74.90,14.59,6,16,1.64,4.93,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
25977,3.91,0.00,14.36,13.92,7,14.49,0.32,1277,0.00,0.00,0.928,1.54,0.812,0.908,74.90,14.59,6,16,1.64,4.79,-9.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
26089,3.91,0.00,14.47,13.92,7,14.49,0.32,1272,0.00,0.00,0.932,1.54,0.812,0.916,74.90,14.59,6,16,1.63,4.79,-9.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
26200,3.91,0.00,14.36,13.92,7,14.49,0.32,1267,0.00,0.00,0.932,1.54,0.820,0.916,74.90,14.59,6,16,1.62,4.79,-9.84,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
26312,3.91,0.00,14.47,13.76,7,14.49,0.32,1271,0.00,0.00,0.920,1.54,0.808,0.908,74.90,14.59,6,16,1.64,4.79,-9.86,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
