#
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband  (AFR Gasoline)
433599.000	1.56	-1.56	15.16	8.0	0.44	1650.0	0.000	0.000	14.74	16.0	30.62	30.0	7.69	12.23	1.82	0.86	15.10
433660.000	2.34	-1.56	15.27	8.0	0.44	1662.0	0.000	0.000	14.74	16.0	30.62	30.5	7.69	12.17	1.82	0.86	15.18
433723.000	3.12	-1.56	15.39	8.0	0.45	1650.0	0.000	0.000	14.77	16.0	30.62	30.0	7.69	12.34	1.82	0.86	15.26
433784.000	3.91	-1.56	15.39	8.0	0.45	1687.0	0.000	0.000	14.77	16.0	31.68	30.5	7.69	12.73	1.84	0.88	15.28
433846.000	3.91	-1.56	15.27	8.0	0.45	1679.0	0.000	0.000	14.76	16.0	31.68	30.5	7.69	12.68	1.84	0.88	15.26
433907.000	4.69	-1.56	15.27	8.0	0.45	1688.0	0.000	0.000	14.77	16.0	31.33	31.0	7.69	12.68	1.84	0.88	15.24
433969.000	4.69	-1.56	15.5	8.0	0.46	1720.0	0.000	0.000	14.8	16.0	31.68	32.0	7.69	12.62	1.86	0.88	15.24
434031.000	4.69	-1.56	15.39	8.0	0.45	1720.0	0.000	0.000	14.8	16.0	32.38	32.0	7.84	12.99	1.86	0.88	15.22
434092.000	4.69	-1.56	15.27	8.0	0.46	1732.0	0.000	0.000	14.8	16.0	32.38	32.0	7.69	12.99	1.86	0.88	15.20
434154.000	4.69	-1.56	15.16	8.0	0.45	1727.0	0.000	0.000	14.8	16.0	32.38	32.0	7.69	13.1	1.86	0.88	15.14
434215.000	4.69	-1.56	15.04	8.0	0.44	1760.0	0.000	0.000	14.8	16.0	33.09	32.0	7.69	13.34	1.86	0.88	15.08
434277.000	4.69	-1.56	14.93	8.0	0.45	1771.0	0.000	0.000	14.8	16.0	33.44	33.0	7.69	13.16	1.86	0.88	15.04
434339.000	4.69	-1.56	14.81	8.0	0.45	1774.0	0.000	0.000	14.83	16.0	33.44	33.0	7.69	13.27	1.86	0.88	14.98
434400.000	4.69	-1.56	14.81	8.0	0.45	1781.0	0.000	0.000	14.83	16.0	33.79	33.0	7.69	13.39	1.86	0.88	14.92
434461.000	4.69	-1.56	14.81	8.0	0.44	1802.0	0.000	0.000	14.84	16.0	34.14	33.5	7.55	13.39	1.86	0.88	14.88
434523.000	4.69	-1.56	14.81	8.0	0.43	1821.0	0.000	0.000	14.84	16.0	34.49	34.0	7.55	13.21	1.86	0.88	14.84
434585.000	4.69	-1.56	14.7	8.0	0.44	1810.0	0.000	0.000	14.84	16.0	34.14	33.5	7.55	13.16	1.86	0.88	14.76
434645.000	4.69	-1.56	14.7	8.0	0.43	1819.0	0.000	0.000	14.84	16.0	34.14	33.5	7.55	12.94	1.84	0.88	14.74
434707.000	4.69	-1.56	14.7	8.0	0.42	1845.0	0.000	0.000	14.87	16.0	34.84	34.0	7.55	13.05	1.86	0.88	14.72
434770.000	5.47	-1.56	14.7	8.0	0.42	1854.0	0.000	0.000	14.87	16.0	35.2	34.0	7.4	12.94	1.86	0.88	14.72
434831.000	5.47	-1.56	14.81	8.0	0.42	1859.0	0.000	0.000	14.87	16.0	35.2	34.0	7.4	13.05	1.86	0.88	14.72
434893.000	5.47	-1.56	14.81	8.0	0.42	1876.0	0.000	0.000	14.87	16.0	35.55	35.0	7.4	13.21	1.86	0.88	14.76
434954.000	5.47	-1.56	14.81	8.0	0.42	1886.0	0.000	0.000	14.9	16.0	35.9	35.0	7.4	13.21	1.86	0.88	14.80
435016.000	6.25	-1.56	14.81	8.0	0.42	1907.0	0.000	0.000	14.9	16.0	35.9	35.0	7.4	13.27	1.86	0.88	14.84
435077.000	6.25	-1.56	14.93	8.0	0.42	1907.0	0.000	0.000	14.9	16.0	36.25	35.5	7.4	13.1	1.86	0.88	14.84
435139.000	6.25	-1.56	14.81	8.0	0.41	1924.0	0.000	0.000	14.9	16.0	36.25	35.5	7.4	13.16	1.86	0.88	14.80
435201.000	5.47	-1.56	14.7	8.0	0.41	1917.0	0.000	0.000	14.9	16.0	35.9	35.5	7.4	13.05	1.86	0.88	14.76
435262.000	5.47	-1.56	14.59	8.0	0.41	1922.0	0.000	0.000	14.9	16.0	36.6	35.5	7.4	13.27	1.86	0.88	14.70
435324.000	5.47	-1.56	14.59	8.0	0.4	1950.0	0.000	0.000	14.93	16.0	36.95	36.0	7.25	13.16	1.86	0.88	14.64
435386.000	5.47	-1.56	14.59	8.0	0.4	1941.0	0.000	0.000	14.93	16.0	36.6	36.0	7.25	12.99	1.84	0.88	14.62
435447.000	5.47	-1.56	14.59	8.0	0.4	1941.0	0.000	0.000	14.93	16.0	36.6	36.0	7.25	13.1	1.86	0.88	14.64
435509.000	5.47	-1.56	14.59	8.0	0.39	1962.0	0.000	0.000	14.96	16.0	36.95	36.5	7.25	13.1	1.84	0.88	14.66
435570.000	5.47	-1.56	14.7	8.0	0.39	1979.0	0.000	0.000	14.96	16.0	37.3	36.5	7.11	12.99	1.86	0.88	14.68
435633.000	6.25	-1.56	14.7	8.0	0.39	1982.0	0.000	0.000	14.96	16.0	36.95	36.5	7.11	12.73	1.84	0.88	14.70
435695.000	6.25	-1.56	14.7	8.0	0.38	1996.0	0.000	0.000	14.96	16.0	37.3	36.5	7.11	12.79	1.84	0.88	14.70
435756.000	5.47	-1.56	14.7	8.0	0.39	2010.0	0.000	0.000	14.96	16.0	37.3	36.5	7.11	12.88	1.84	0.88	14.72
435817.000	5.47	-1.56	14.7	8.0	0.38	2004.0	0.000	0.000	14.96	16.0	37.3	36.5	7.11	12.83	1.84	0.88	14.74
435879.000	6.25	-1.56	14.7	8.0	0.38	2004.0	0.000	0.000	14.96	16.0	37.3	36.5	6.96	12.78	1.84	0.88	14.76
435941.000	6.25	-1.56	14.7	8.0	0.38	2029.0	0.000	0.000	14.99	16.0	37.3	37.0	6.96	12.78	1.84	0.88	14.78
436002.000	6.25	-1.56	14.81	8.0	0.38	2040.0	0.000	0.000	14.99	16.0	37.3	37.0	6.96	12.83	1.86	0.88	14.80
436064.000	6.25	-1.56	14.81	8.0	0.39	2042.0	0.000	0.000	14.99	16.0	37.66	37.5	6.96	13.05	1.86	0.88	14.78
436126.000	6.25	-1.56	14.7	8.0	0.38	2042.0	0.000	0.000	14.99	16.0	37.66	36.5	6.96	13.05	1.86	0.88	14.76
436187.000	6.25	-1.56	14.7	8.0	0.38	2040.0	0.000	0.000	14.99	16.0	37.66	37.0	6.96	12.79	1.84	0.86	14.72
436249.000	5.47	-1.56	14.47	8.0	0.37	2061.0	0.000	0.000	14.99	16.0	37.3	37.0	6.96	12.73	1.84	0.88	14.68
436310.000	5.47	-1.56	14.36	8.0	0.36	2072.0	0.000	0.000	15.02	16.0	37.66	37.0	6.82	12.73	1.84	0.88	14.64
436373.000	4.69	-1.56	14.36	8.0	0.37	2064.0	0.000	0.000	15.02	16.0	37.66	37.0	6.82	12.73	1.84	0.88	14.62
436433.000	5.47	-1.56	14.47	8.0	0.38	2062.0	0.000	0.000	15.02	16.0	37.66	37.0	6.82	12.94	1.84	0.88	14.62
436495.000	5.47	-1.56	14.59	8.0	0.37	2091.0	0.000	0.000	15.05	16.0	38.01	37.5	6.82	12.94	1.86	0.88	14.64
436557.000	5.47	-1.56	14.7	8.0	0.37	2104.0	0.000	0.000	15.05	16.0	38.01	37.5	6.82	12.88	1.84	0.88	14.68
436619.000	6.25	-1.56	14.81	8.0	0.38	2092.0	0.000	0.000	15.05	16.0	38.01	37.5	6.82	13.16	1.86	0.88	14.72
436681.000	6.25	-1.56	14.81	8.0	0.38	2092.0	0.000	0.000	15.05	16.0	38.01	37.5	6.82	13.21	1.86	0.88	14.78
436743.000	5.47	-1.56	14.7	8.0	0.38	2134.0	0.000	0.000	15.05	16.0	38.36	38.0	6.82	13.34	1.86	0.88	14.78
436805.000	6.25	-1.56	14.7	8.0	0.38	2117.0	0.000	0.000	15.05	16.0	38.36	38.0	6.82	13.39	1.86	0.88	14.78
436866.000	5.47	-1.56	14.7	8.0	0.38	2111.0	0.000	0.000	15.45	16.0	38.71	38.0	6.82	13.39	1.86	0.88	14.76
436928.000	5.47	-1.56	14.7	8.0	0.36	2152.0	0.000	0.000	15.08	16.0	38.36	38.0	6.82	12.99	1.86	0.88	14.74
436989.000	5.47	-1.56	14.7	8.0	0.37	2138.0	0.000	0.000	15.08	16.0	38.36	38.0	6.82	12.99	1.86	0.88	14.70
437051.000	5.47	-1.56	14.59	8.0	0.38	2132.0	0.000	0.000	13.37	16.0	39.06	38.5	6.82	13.16	1.88	0.88	14.72
437112.000	6.25	-1.56	14.59	8.0	0.37	2176.0	0.000	0.000	15.57	16.0	38.71	38.0	6.82	13.82	1.86	0.88	14.74
437173.000	6.25	-1.56	14.7	8.0	0.37	2176.0	0.000	0.000	15.11	16.0	39.06	38.5	6.82	13.39	1.86	0.88	14.78
437235.000	6.25	-1.56	14.81	8.0	0.38	2170.0	0.000	0.000	15.11	16.0	39.06	38.5	6.82	13.51	1.88	0.88	14.80
437296.000	6.25	-1.56	14.7	8.0	0.37	2186.0	0.000	0.000	15.11	16.0	39.06	38.5	6.82	13.57	1.88	0.88	14.82
437359.000	6.25	-1.56	14.7	8.0	0.38	2203.0	0.000	0.000	15.11	16.0	39.41	38.5	6.82	13.57	1.88	0.88	14.82
437421.000	6.25	-1.56	14.81	8.0	0.38	2194.0	0.000	0.000	15.11	16.0	39.41	39.0	6.82	13.87	1.88	0.88	14.82
437482.000	6.25	-1.56	14.7	8.0	0.38	2201.0	0.000	0.000	15.11	16.0	39.41	39.0	6.82	13.81	1.88	0.88	14.80
437544.000	6.25	-1.56	14.7	8.0	0.37	2209.0	0.000	0.000	15.11	16.0	39.41	39.0	6.82	13.87	1.88	0.88	14.80
437605.000	6.25	-1.56	14.7	8.0	0.38	2223.0	0.000	0.000	15.08	16.0	39.77	39.0	6.82	14.11	1.9	0.88	14.80
437667.000	6.25	-1.56	14.7	8.0	0.38	2220.0	0.000	0.000	15.08	16.0	39.77	39.0	6.82	14.05	1.9	0.88	14.82
437729.000	6.25	-1.56	14.7	8.0	0.38	2222.0	0.000	0.000	15.05	16.0	39.77	39.0	6.82	14.17	1.9	0.88	14.82
437790.000	6.25	-1.56	14.7	8.0	0.38	2251.0	0.000	0.000	15.05	16.0	40.12	39.5	6.82	14.35	1.9	0.88	14.82
437852.000	6.25	-1.56	14.59	8.0	0.39	2227.0	0.000	0.000	15.02	16.0	40.12	39.0	6.82	14.29	1.9	0.88	14.80
437913.000	6.25	-1.56	14.59	8.0	0.38	2257.0	0.000	0.000	15.02	16.0	40.12	39.5	6.82	14.29	1.9	0.88	14.78
437974.000	5.47	-1.56	14.59	8.0	0.38	2263.0	0.000	0.000	14.99	16.0	40.12	39.5	6.96	14.29	1.9	0.88	14.74
438036.000	6.25	-1.56	14.59	8.0	0.39	2259.0	0.000	0.000	14.96	16.0	40.47	40.0	6.82	14.29	1.92	0.88	14.72
438098.000	6.25	-1.56	14.47	8.0	0.38	2256.0	0.000	0.000	14.96	16.0	40.47	39.5	6.96	14.72	1.9	0.88	14.70
438159.000	6.25	-1.56	14.59	8.0	0.38	2256.0	0.000	0.000	14.93	16.0	40.47	40.0	6.96	14.48	1.9	0.88	14.72
438221.000	6.25	-1.56	14.7	8.0	0.39	2294.0	0.000	0.000	14.93	16.0	40.82	40.0	6.82	14.66	1.92	0.88	14.74
438283.000	5.47	-1.56	14.7	8.0	0.39	2266.0	0.000	0.000	14.9	16.0	40.82	40.0	6.96	14.66	1.92	0.86	14.74
438345.000	5.47	-1.56	14.59	8.0	0.39	2287.0	0.000	0.000	14.9	16.0	40.82	40.0	6.96	14.78	1.92	0.86	14.76
438406.000	6.25	-1.56	14.59	8.0	0.39	2299.0	0.000	0.000	14.87	16.0	41.17	40.0	6.82	14.9	1.92	0.86	14.78
438468.000	6.25	-1.56	14.7	8.0	0.39	2298.0	0.000	0.000	14.84	16.0	40.82	40.5	6.82	14.9	1.92	0.86	14.74
438530.000	5.47	-1.56	14.47	8.0	0.38	2296.0	0.000	0.000	14.84	16.0	40.82	40.0	6.82	14.59	1.92	0.86	14.72
438591.000	4.69	-1.56	14.24	8.0	0.38	2328.0	0.000	0.000	14.82	16.0	40.82	40.0	6.82	14.72	1.92	0.86	14.72
438653.000	4.69	-1.56	14.36	8.0	0.38	2310.0	0.000	0.000	14.82	16.0	40.82	40.0	6.67	14.53	1.92	0.86	14.70
438715.000	4.69	-1.56	14.36	8.0	0.37	2330.0	0.000	0.000	14.79	16.0	40.82	40.0	6.67	14.48	1.9	0.86	14.68
438776.000	5.47	-1.56	14.59	8.0	0.37	2329.0	0.000	0.000	14.79	16.0	40.47	40.0	6.67	14.53	1.92	0.86	14.72
438838.000	5.47	-1.56	14.7	8.0	0.38	2351.0	0.000	0.000	14.76	16.0	41.17	40.5	6.67	14.59	1.92	0.84	14.76
438900.000	5.47	-1.56	14.7	8.0	0.37	2340.0	0.000	0.000	14.76	16.0	41.17	40.0	6.53	14.41	1.9	0.84	14.80
438961.000	4.69	-1.56	14.7	8.0	0.37	2357.0	0.000	0.000	14.73	16.0	40.82	40.0	6.53	14.35	1.92	0.84	14.78
439023.000	4.69	-1.56	14.7	8.0	0.36	2363.0	0.000	0.000	14.7	16.0	40.82	40.0	6.53	14.35	1.9	0.84	14.76
439085.000	3.91	-1.56	14.36	8.0	0.36	2352.0	0.000	0.000	14.7	16.0	40.82	40.0	6.53	14.35	1.9	0.84	14.72
439146.000	3.91	-1.56	14.36	8.0	0.37	2372.0	0.000	0.000	14.7	16.0	40.82	40.0	6.53	14.48	1.9	0.84	14.68
439208.000	4.69	-1.56	14.47	8.0	0.37	2365.0	0.000	0.000	14.7	16.0	40.82	40.5	6.53	14.48	1.92	0.84	14.64
439269.000	4.69	-1.56	14.59	8.0	0.38	2365.0	0.000	0.000	14.7	16.0	41.17	41.0	6.53	14.66	1.92	0.84	14.68
439331.000	4.69	-1.56	14.59	8.0	0.37	2390.0	0.000	0.000	14.7	16.0	41.17	41.0	6.53	14.97	1.92	0.84	14.70
439392.000	3.91	-1.56	14.59	8.0	0.37	2373.0	0.000	0.000	14.7	16.0	41.17	41.0	6.53	14.9	1.92	0.84	14.72
439454.000	3.12	-1.56	14.59	8.0	0.37	2386.0	0.000	0.000	14.7	16.0	41.17	40.5	6.53	14.78	1.92	0.84	14.70
439516.000	3.12	-1.56	14.24	8.0	0.37	2409.0	0.000	0.000	14.7	16.0	41.17	41.0	6.53	14.78	1.92	0.84	14.68
439578.000	3.12	-1.56	14.36	8.0	0.37	2390.0	0.000	0.000	14.7	16.0	41.52	40.5	6.53	14.9	1.94	0.84	14.64
439640.000	3.91	-1.56	14.47	8.0	0.36	2410.0	0.000	0.000	16.8	16.0	41.52	41.0	6.53	15.03	1.92	0.84	14.66
439701.000	3.12	-1.56	14.47	8.0	0.37	2430.0	0.000	0.000	14.7	16.0	41.52	41.0	6.53	14.84	1.92	0.84	14.68
439762.000	3.12	-1.56	14.59	8.0	0.37	2416.0	0.000	0.000	14.7	16.0	41.52	41.0	6.53	14.9	1.94	0.84	14.72
439824.000	3.91	-1.56	14.7	8.0	0.37	2416.0	0.000	0.000	14.7	16.0	41.52	41.0	6.53	14.97	1.92	0.84	14.76
439885.000	3.91	-1.56	14.7	8.0	0.36	2436.0	0.000	0.000	14.7	16.0	41.17	40.5	6.53	14.48	1.92	0.84	14.80
439947.000	3.12	-1.56	14.59	8.0	0.36	2416.0	0.000	0.000	14.7	16.0	41.17	40.5	6.53	14.72	1.92	0.84	14.80
440010.000	3.12	-1.56	14.59	8.0	0.37	2420.0	0.000	0.000	14.7	16.0	41.52	41.0	6.53	15.03	1.92	0.84	14.80
440070.000	3.91	-1.56	14.7	8.0	0.37	2428.0	0.000	0.000	14.7	16.0	41.52	41.0	6.53	15.08	1.94	0.84	14.82
440132.000	3.91	-1.56	14.7	8.0	0.37	2432.0	0.000	0.000	14.7	16.0	41.88	41.0	6.53	15.08	1.94	0.84	14.82
440193.000	3.91	-1.56	14.7	8.0	0.37	2447.0	0.000	0.000	14.7	16.0	41.52	41.0	6.38	15.08	1.92	0.84	14.82
440255.000	3.12	-1.56	14.7	8.0	0.37	2451.0	0.000	0.000	14.7	16.0	41.52	41.0	6.38	15.03	1.94	0.84	14.80
440317.000	3.12	-1.56	14.59	8.0	0.37	2451.0	0.000	0.000	14.7	16.0	41.88	41.0	6.38	15.2	1.94	0.84	14.78
440379.000	3.12	-1.56	14.47	8.0	0.37	2466.0	0.000	0.000	14.7	16.0	41.52	41.0	6.38	15.14	1.94	0.84	14.72
440441.000	3.12	-1.56	14.59	8.0	0.37	2482.0	0.000	0.000	14.7	16.0	41.88	41.0	6.38	15.2	1.94	0.84	14.70
440501.000	3.12	-1.56	14.47	8.0	0.37	2492.0	0.000	0.000	14.7	16.0	41.52	41.5	6.38	15.33	1.94	0.84	14.68
440563.000	3.12	-1.56	14.59	8.0	0.37	2493.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.33	1.94	0.84	14.68
440624.000	2.34	-1.56	14.59	8.0	0.36	2484.0	0.000	0.000	14.7	16.0	41.52	41.5	6.24	15.2	1.94	0.84	14.68
440687.000	2.34	-1.56	14.36	8.0	0.36	2512.0	0.000	0.000	14.7	16.0	41.52	40.5	6.24	14.97	1.94	0.84	14.70
440749.000	2.34	-1.56	14.47	8.0	0.37	2534.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.45	1.96	0.84	14.70
440810.000	2.34	-1.56	14.47	8.0	0.37	2506.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.52	1.96	0.84	14.70
440872.000	2.34	-1.56	14.47	8.0	0.37	2512.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.2	1.94	0.84	14.70
440934.000	2.34	-1.56	14.59	8.0	0.36	2554.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.33	1.94	0.84	14.70
440995.000	1.56	-1.56	14.59	8.0	0.36	2533.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.2	1.94	0.84	14.70
441056.000	0.78	-1.56	14.36	8.0	0.37	2525.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.33	1.94	0.84	14.70
441118.000	1.56	-1.56	14.36	8.0	0.36	2566.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.58	1.96	0.84	14.70
441180.000	2.34	-1.56	14.59	8.0	0.37	2559.0	0.000	0.000	14.7	16.0	41.52	41.5	6.24	15.58	1.96	0.84	14.72
441242.000	2.34	-1.56	14.59	8.0	0.36	2566.0	0.000	0.000	14.7	16.0	41.88	41.0	6.24	15.71	1.94	0.84	14.70
441303.000	1.56	-1.56	14.7	8.0	0.36	2566.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.26	1.94	0.84	14.68
441365.000	1.56	-1.56	14.47	8.0	0.36	2594.0	0.000	0.000	14.15	16.0	41.52	41.5	6.24	15.59	1.96	0.84	14.68
441427.000	0.78	-1.56	14.47	8.0	0.37	2557.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.71	1.96	0.84	14.68
441488.000	1.56	-1.56	14.59	8.0	0.36	2566.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.78	1.94	0.84	14.64
441550.000	1.56	-1.56	14.59	8.0	0.36	2608.0	0.000	0.000	14.7	16.0	41.88	41.0	6.24	15.39	1.96	0.84	14.64
441612.000	1.56	-1.56	14.59	8.0	0.36	2578.0	0.000	0.000	14.7	16.0	41.52	41.5	6.24	15.59	1.96	0.84	14.64
441673.000	0.78	-1.56	14.47	8.0	0.36	2593.0	0.000	0.000	13.32	16.0	41.52	41.0	6.24	15.33	1.96	0.84	14.64
441735.000	1.56	-1.56	14.59	8.0	0.35	2612.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.33	1.94	0.84	14.68
441796.000	1.56	-1.56	14.81	8.0	0.35	2585.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.39	1.94	0.84	14.74
441858.000	1.56	-1.56	14.81	8.0	0.37	2590.0	0.000	0.000	14.7	16.0	41.88	41.5	6.24	15.78	1.96	0.84	14.82
441920.000	2.34	-1.56	14.93	8.0	0.35	2620.0	0.000	0.000	14.7	16.0	41.52	41.0	6.24	15.46	1.96	0.84	14.90
441982.000	2.34	-1.56	14.81	8.0	0.36	2616.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.45	1.96	0.84	14.90
442043.000	2.34	-1.56	14.7	8.0	0.36	2616.0	0.000	0.000	14.7	16.0	41.52	41.0	6.09	15.65	1.96	0.84	14.86
442105.000	1.56	-1.56	14.7	8.0	0.35	2644.0	0.000	0.000	14.7	16.0	41.88	41.0	6.24	15.46	1.96	0.84	14.82
442166.000	2.34	-1.56	14.7	8.0	0.36	2614.0	0.000	0.000	14.7	16.0	41.52	41.5	6.09	15.58	1.96	0.84	14.74
442228.000	1.56	-1.56	14.59	8.0	0.36	2618.0	0.000	0.000	14.7	16.0	41.88	40.5	6.09	15.58	1.94	0.84	14.68
442289.000	1.56	-1.56	14.59	8.0	0.35	2637.0	0.000	0.000	14.7	16.0	41.52	40.5	6.09	15.52	1.94	0.84	14.68
442352.000	1.56	-1.56	14.47	8.0	0.35	2637.0	0.000	0.000	14.7	16.0	41.52	41.0	6.09	15.26	1.94	0.84	14.68
442413.000	1.56	-1.56	14.59	8.0	0.36	2630.0	0.000	0.000	14.7	16.0	41.88	41.5	6.09	15.33	1.94	0.84	14.68
442474.000	1.56	-1.56	14.59	8.0	0.35	2650.0	0.000	0.000	14.7	16.0	41.88	40.5	6.09	15.97	1.96	0.84	14.72
442537.000	2.34	-1.56	14.7	8.0	0.35	2672.0	0.000	0.000	14.7	16.0	41.52	40.5	6.09	15.59	1.94	0.84	14.70
442598.000	1.56	-1.56	14.59	8.0	0.36	2651.0	0.000	0.000	14.7	16.0	41.88	40.5	6.09	15.58	1.96	0.84	14.68
442659.000	1.56	-1.56	14.59	8.0	0.35	2665.0	0.000	0.000	14.7	16.0	41.52	41.0	6.09	15.33	1.94	0.84	14.68
442721.000	1.56	-1.56	14.59	8.0	0.35	2674.0	0.000	0.000	14.7	16.0	41.52	41.0	6.09	15.59	1.96	0.84	14.68
442783.000	1.56	-1.56	14.59	8.0	0.36	2646.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.91	1.96	0.84	14.66
442845.000	1.56	-1.56	14.7	8.0	0.35	2664.0	0.000	0.000	14.7	16.0	41.52	41.0	6.09	15.65	1.96	0.84	14.68
442906.000	1.56	-1.56	14.7	8.0	0.35	2676.0	0.000	0.000	14.7	16.0	41.52	40.5	6.09	15.45	1.94	0.84	14.70
442968.000	1.56	-1.56	14.59	8.0	0.35	2653.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.84	1.96	0.84	14.68
443029.000	0.78	-1.56	14.59	8.0	0.35	2689.0	0.000	0.000	14.7	16.0	41.52	40.5	6.09	15.58	1.96	0.84	14.66
443091.000	0.78	-1.56	14.59	8.0	0.35	2683.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.78	1.96	0.84	14.64
443152.000	1.56	-1.56	14.59	8.0	0.35	2671.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.78	1.96	0.84	14.64
443213.000	1.56	-1.56	14.59	8.0	0.34	2705.0	0.000	0.000	14.7	16.0	41.52	40.0	6.09	15.33	1.96	0.84	14.64
443275.000	1.56	-1.56	14.7	8.0	0.35	2719.0	0.000	0.000	14.7	16.0	41.52	41.0	6.09	15.33	1.96	0.84	14.68
443337.000	1.56	-1.56	14.7	8.0	0.35	2700.0	0.000	0.000	14.7	16.0	41.52	40.5	6.09	15.78	1.96	0.84	14.76
443399.000	1.56	-1.56	14.7	8.0	0.35	2700.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.65	1.96	0.84	14.84
443461.000	2.34	-1.56	14.81	8.0	0.34	2719.0	0.000	0.000	14.7	16.0	41.52	40.5	6.09	15.91	1.96	0.84	14.84
443523.000	2.34	-1.56	14.81	8.0	0.35	2714.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.71	1.98	0.84	14.84
443584.000	2.34	-1.56	14.7	8.0	0.35	2714.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.84	1.96	0.84	14.84
443645.000	2.34	-1.56	14.7	8.0	0.35	2729.0	0.000	0.000	14.7	16.0	41.88	40.5	6.09	15.59	1.96	0.84	14.78
443707.000	2.34	-1.56	14.7	8.0	0.35	2723.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.97	1.96	0.84	14.72
443769.000	2.34	-1.56	14.7	8.0	0.36	2737.0	0.000	0.000	14.7	16.0	42.23	41.0	6.09	16.16	1.98	0.84	14.72
443830.000	2.34	-1.56	14.7	8.0	0.35	2735.0	0.000	0.000	14.7	16.0	41.88	41.0	6.09	15.97	1.96	0.84	14.70
