Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
33766,0,0,11.14,10.0,2.75,5023.0,0,0,10.47,16.0,12.34,11.5,84.0,34.82,20.07,232.9,4.22,100.0,3.96,11.26
33837,0,0,11.14,10.0,2.77,5102.0,0,0,10.56,16.0,12.7,11.5,84.0,34.82,19.99,237.22,4.24,100.0,3.96,11.32
33909,0,0,11.14,10.0,2.78,5222.0,0,0,10.45,16.0,13.05,12.0,84.0,34.68,19.86,243.14,4.28,100.0,3.96,11.30
33979,0,0,11.14,10.0,2.8,5319.0,0,0,10.83,16.0,13.05,12.5,84.0,34.68,19.86,243.53,4.28,100.0,3.96,11.24
34050,0,0,11.14,10.0,2.79,5419.0,0,0,10.57,16.0,13.4,13.0,84.0,34.53,19.78,249.96,4.32,100.0,3.96,11.20
34121,0,0,11.14,10.0,2.78,5535.0,0,0,10.42,16.0,13.75,13.0,84.0,34.39,19.68,251.86,4.34,100.0,3.96,11.10
34192,0,0,11.14,10.0,2.77,5622.0,0,0,10.27,16.0,13.75,13.0,84.0,34.24,19.63,257.04,4.36,100.0,3.96,11.02
34263,0,0,11.14,10.0,2.77,5729.0,0,0,10.2,16.0,13.75,13.0,84.0,34.1,19.51,260.33,4.38,100.0,3.96,11.02
34334,0,0,11.14,10.0,2.72,5729.0,0,0,10.13,16.0,14.1,13.5,84.0,33.95,19.18,264.57,4.4,100.0,3.96,11.00
34406,0,0,11.14,10.0,2.61,5827.0,0,0,10.28,16.0,14.1,13.5,82.0,33.37,18.62,258.92,4.36,100.0,3.96,10.98
34477,0,0,11.14,10.0,2.56,5966.0,0,0,10.36,16.0,14.45,13.5,82.0,32.21,17.89,251.86,4.36,100.0,3.96,10.98
34549,0,0,11.14,10.0,2.49,6038.0,0,0,10.31,16.0,14.45,14.0,82.0,32.21,16.75,251.86,4.34,100.0,3.96,10.96
34619,0,0,11.14,10.0,2.42,6127.0,0,0,10.43,16.0,14.8,14.0,82.0,30.91,15.84,251.85,4.32,100.0,3.96,10.92
34690,0,0,11.14,10.0,2.35,6281.0,0,0,10.34,16.0,14.8,14.0,82.0,30.18,15.37,245.26,4.3,100.0,3.96,10.94
34761,0,0,11.14,10.0,2.38,6281.0,0,0,10.33,16.0,15.16,14.0,82.0,30.04,15.3,254.68,4.36,100.0,3.96,10.92
34832,0,0,11.14,10.0,2.38,6345.0,0,0,10.42,16.0,15.16,14.5,82.0,30.04,15.35,254.68,4.36,100.0,3.96,10.92
34903,0,0,11.14,10.0,2.39,6504.0,0,0,10.29,16.0,15.16,14.5,82.0,30.33,15.88,255.61,4.34,100.0,3.96,10.98
34973,0,0,11.14,10.0,2.42,6504.0,0,0,10.22,16.0,15.16,14.5,82.0,31.2,16.4,264.58,4.4,100.0,3.96,10.96
35044,0,0,11.14,10.0,2.39,6584.0,0,0,10.38,16.0,15.16,14.5,82.0,31.2,16.65,264.58,4.4,100.0,3.96,10.88
35115,0,0,11.14,10.0,2.33,6726.0,0,0,10.53,16.0,15.16,14.5,82.0,31.2,16.51,262.68,4.38,100.0,3.96,10.86
35186,0,0,11.14,10.0,2.3,6726.0,0,0,10.23,16.0,15.16,14.5,82.0,31.05,16.32,258.92,4.34,100.0,3.96,10.86
35257,0,0,11.14,10.0,2.27,6781.0,0,0,10.26,16.0,15.16,14.5,82.0,31.05,16.13,258.92,4.34,100.0,3.96,10.77
35329,0,0,11.14,10.0,2.18,6880.0,0,0,10.24,16.0,15.16,14.5,82.0,30.62,15.88,258.44,4.34,100.0,3.96,10.80
