Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Opening Angle (%),Throttle Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
20169,-1.56,2.34,14.7,8.0,0.53,1913.0,0,0,14.69,16.0,37.66,37.5,82.0,8.85,-5.94,16.89,2.0,8.63,0.94,19.30
20240,-1.56,2.34,14.7,8.0,0.53,1932.0,0,0,14.69,16.0,37.66,38.0,82.0,8.85,-5.92,16.96,2.0,8.63,0.94,19.30
20310,-0.78,2.34,14.7,8.0,0.53,1950.0,0,0,14.69,16.0,38.36,38.0,81.0,8.85,-5.86,17.11,2.0,8.63,0.94,19.30
20382,-0.78,2.34,14.7,8.0,0.54,1940.0,0,0,14.69,16.0,38.01,38.0,81.0,8.85,-5.84,17.44,2.02,9.02,0.94,19.30
20452,-0.78,2.34,14.7,8.0,0.53,1948.0,0,0,14.69,16.0,38.36,38.0,81.0,8.85,-5.82,17.1,2.0,9.02,0.94,19.30
20524,-0.78,2.34,14.7,8.0,0.53,1946.0,0,0,14.69,16.0,38.71,38.0,81.0,8.85,-5.8,17.31,2.0,9.02,0.94,19.30
20594,-0.78,2.34,14.7,8.0,0.53,1952.0,0,0,14.69,16.0,38.71,38.0,81.0,9.0,-5.78,17.44,2.0,9.02,0.94,19.30
20665,-0.78,2.34,14.81,8.0,0.54,1964.0,0,0,14.69,16.0,39.06,38.5,81.0,8.85,-5.8,17.44,2.02,9.02,0.94,19.30
20736,-0.78,2.34,14.7,8.0,0.53,1974.0,0,0,14.69,16.0,39.06,39.0,81.0,8.85,-5.8,17.51,2.02,9.02,0.94,19.30
20808,-0.78,2.34,14.7,8.0,0.53,1982.0,0,0,14.69,16.0,39.41,39.0,81.0,9.0,-5.76,17.51,2.02,9.02,0.94,19.30
20878,-0.78,1.56,14.7,8.0,0.54,1994.0,0,0,14.69,16.0,39.06,39.0,81.0,9.0,-5.76,17.73,2.04,9.02,0.94,19.30
20949,0.0,1.56,14.7,8.0,0.54,1978.0,0,0,14.69,16.0,39.77,39.5,81.0,8.85,-5.78,17.88,2.02,9.02,0.94,19.30
21019,0.0,0.0,14.7,8.0,0.53,1994.0,0,0,14.69,16.0,39.77,39.0,81.0,8.85,-5.78,17.73,2.02,9.02,0.94,19.30
21090,-0.78,0.0,14.7,8.0,0.53,2008.0,0,0,14.69,16.0,39.41,39.5,81.0,8.85,-5.78,17.88,2.02,9.02,0.94,19.30
21161,-0.78,0.0,14.59,8.0,0.52,2022.0,0,0,14.69,16.0,39.77,39.5,81.0,8.85,-5.78,17.72,2.02,9.02,0.94,19.30
21231,0.0,0.0,14.7,8.0,0.53,2010.0,0,0,14.69,16.0,39.77,40.0,81.0,8.85,-5.82,17.88,2.02,9.02,0.94,19.30
21302,0.78,0.0,14.81,8.0,0.52,2019.0,0,0,14.69,16.0,40.12,40.0,81.0,8.85,-5.8,18.04,2.02,9.41,0.94,19.30
21373,0.78,0.0,14.93,8.0,0.53,2030.0,0,0,14.7,16.0,40.12,39.5,81.0,8.85,-5.82,17.88,2.04,9.02,0.94,19.30
21444,0.78,0.0,14.93,8.0,0.53,2036.0,0,0,14.69,16.0,40.12,40.0,81.0,8.85,-5.84,18.04,2.04,9.41,0.96,19.30
21515,1.56,0.0,14.93,8.0,0.52,2050.0,0,0,14.69,16.0,40.47,40.0,81.0,8.85,-5.84,17.97,2.04,9.41,0.96,19.30
21585,1.56,0.78,14.93,8.0,0.53,2040.0,0,0,14.69,16.0,40.12,40.0,81.0,8.85,-5.84,17.96,2.04,9.41,0.96,19.30
21656,1.56,2.34,14.81,8.0,0.52,2040.0,0,0,14.7,16.0,40.47,40.0,81.0,8.85,-5.84,18.12,2.04,9.41,0.96,19.30
21727,1.56,2.34,14.81,8.0,0.53,2074.0,0,0,14.7,16.0,40.47,40.0,81.0,8.85,-5.84,18.04,2.04,9.41,0.96,19.30
21798,1.56,2.34,14.7,8.0,0.53,2062.0,0,0,14.69,16.0,40.47,40.5,81.0,8.85,-5.84,17.97,2.02,9.41,0.96,19.30
21868,0.78,2.34,14.7,8.0,0.53,2073.0,0,0,14.7,16.0,40.82,40.5,81.0,8.85,-5.86,18.27,2.04,9.41,0.96,19.30
21939,0.78,2.34,14.47,8.0,0.53,2072.0,0,0,14.7,16.0,40.47,40.5,81.0,8.85,-5.84,18.28,2.04,9.41,0.96,19.30
22010,0.0,2.34,14.47,8.0,0.53,2101.0,0,0,14.7,16.0,40.82,40.5,81.0,8.85,-5.86,18.21,2.04,9.41,0.96,19.30
22081,0.0,2.34,14.36,8.0,0.53,2078.0,0,0,14.7,16.0,40.82,40.5,81.0,8.85,-5.86,18.52,2.04,9.41,0.96,19.30
22152,0.0,2.34,14.47,8.0,0.52,2110.0,0,0,14.7,16.0,41.17,40.5,81.0,8.85,-5.86,18.21,2.04,9.41,0.96,19.30
22222,0.0,2.34,14.47,8.0,0.54,2113.0,0,0,14.7,16.0,41.17,41.0,81.0,8.85,-5.9,18.52,2.06,9.41,0.96,19.30
22293,0.0,2.34,14.36,8.0,0.52,2096.0,0,0,13.32,16.0,41.17,41.0,81.0,8.85,-5.86,18.66,2.04,9.41,0.96,19.30
22364,-0.78,2.34,14.47,8.0,0.53,2121.0,0,0,14.7,16.0,41.52,41.0,81.0,8.85,-5.9,18.52,2.06,9.41,0.96,19.30
22435,-0.78,2.34,14.36,8.0,0.53,2116.0,0,0,14.7,16.0,41.52,41.0,81.0,8.85,-5.9,18.6,2.06,9.41,0.96,19.30
22506,-0.78,2.34,14.47,8.0,0.52,2130.0,0,0,14.7,16.0,41.52,41.5,81.0,8.85,-5.9,18.9,2.06,9.41,0.96,19.30
22576,-0.78,2.34,14.59,8.0,0.53,2127.0,0,0,14.7,16.0,41.52,41.5,81.0,8.85,-5.9,18.6,2.06,9.41,0.96,19.30
22648,-1.56,2.34,14.47,8.0,0.52,2138.0,0,0,14.7,16.0,41.52,41.5,81.0,8.85,-5.9,18.9,2.06,9.41,0.96,19.30
22718,-0.78,2.34,14.36,8.0,0.53,2149.0,0,0,14.7,16.0,41.88,41.5,81.0,8.71,-5.94,18.9,2.06,9.41,0.96,19.30
22789,-0.78,2.34,14.47,8.0,0.52,2138.0,0,0,14.7,16.0,41.52,41.5,81.0,8.85,-5.9,18.74,2.06,9.41,0.96,19.30
22860,-1.56,2.34,14.59,8.0,0.53,2158.0,0,0,14.7,16.0,42.23,41.5,81.0,8.71,-5.92,19.14,2.06,9.41,0.96,19.30
22930,-1.56,2.34,14.59,8.0,0.52,2166.0,0,0,14.7,16.0,41.88,41.5,79.0,8.85,-5.92,19.07,2.06,9.41,0.96,19.30
23001,-1.56,2.34,14.59,8.0,0.53,2192.0,0,0,14.7,16.0,42.23,42.0,79.0,8.71,-5.94,18.9,2.06,9.41,0.96,19.30
23073,-0.78,2.34,14.59,8.0,0.52,2158.0,0,0,14.7,16.0,42.23,42.0,79.0,8.85,-5.9,19.31,2.08,9.41,0.96,19.30
23143,-1.56,2.34,14.47,8.0,0.53,2200.0,0,0,14.7,16.0,42.23,42.5,79.0,8.85,-5.9,18.9,2.06,9.41,0.96,19.30
23214,-1.56,2.34,14.59,8.0,0.53,2178.0,0,0,14.7,16.0,42.23,42.5,79.0,8.85,-5.92,19.62,2.08,9.8,0.96,19.30
23284,-1.56,2.34,14.59,8.0,0.53,2181.0,0,0,14.7,16.0,42.58,42.0,79.0,8.85,-5.86,19.38,2.08,9.8,0.96,19.30
23355,-1.56,2.34,14.7,8.0,0.54,2215.0,0,0,14.7,16.0,42.58,42.5,79.0,8.85,-5.86,19.38,2.08,9.8,0.96,19.30
23425,-1.56,2.34,14.59,8.0,0.53,2187.0,0,0,14.7,16.0,42.93,42.5,79.0,8.85,-5.84,19.76,2.08,9.8,0.96,19.30
23497,-1.56,2.34,14.59,8.0,0.54,2228.0,0,0,14.7,16.0,42.93,42.5,79.0,8.85,-5.86,19.38,2.1,9.8,0.96,19.30
23568,-1.56,2.34,14.7,8.0,0.53,2204.0,0,0,14.7,16.0,42.93,42.5,79.0,8.85,-5.82,20.0,2.1,9.8,0.96,19.30
23639,-2.34,2.34,14.7,8.0,0.54,2229.0,0,0,14.7,16.0,42.93,43.0,79.0,8.85,-5.88,19.76,2.1,9.8,0.96,19.30
23709,-1.56,2.34,14.47,8.0,0.53,2211.0,0,0,14.7,16.0,42.93,42.5,79.0,8.85,-5.82,19.7,2.08,9.41,0.96,19.30
23780,-1.56,2.34,14.47,8.0,0.54,2257.0,0,0,14.7,16.0,43.63,43.5,79.0,8.85,-5.82,19.92,2.08,9.41,0.96,19.30
23850,-1.56,2.34,14.47,8.0,0.54,2225.0,0,0,14.7,16.0,43.28,43.0,79.0,8.85,-5.82,20.08,2.1,9.8,0.96,19.30
23921,-1.56,2.34,14.7,8.0,0.54,2262.0,0,0,14.7,16.0,43.63,43.5,79.0,8.85,-5.82,20.09,2.1,9.8,0.96,19.30
23992,-1.56,2.34,14.7,8.0,0.55,2248.0,0,0,14.7,16.0,43.63,43.5,79.0,8.85,-5.8,20.25,2.1,9.8,0.96,19.30
24064,-1.56,2.34,14.59,8.0,0.54,2262.0,0,0,14.7,16.0,43.63,43.5,79.0,8.85,-5.78,20.43,2.1,9.8,0.96,19.30
24133,-1.56,2.34,14.7,8.0,0.54,2269.0,0,0,14.7,16.0,43.98,43.5,79.0,8.85,-5.82,20.43,2.1,9.8,0.96,19.30
24204,-1.56,2.34,14.7,8.0,0.54,2264.0,0,0,14.7,16.0,43.98,43.5,79.0,8.85,-5.76,20.51,2.1,9.8,0.96,19.30
24275,-1.56,2.34,14.7,8.0,0.54,2287.0,0,0,14.7,16.0,43.98,43.5,79.0,8.85,-5.78,20.34,2.1,9.8,0.96,19.30
24345,-0.78,2.34,14.81,8.0,0.54,2278.0,0,0,14.69,16.0,43.98,43.5,79.0,8.85,-5.78,20.18,2.1,9.8,0.96,19.30
24417,-0.78,2.34,14.81,8.0,0.54,2289.0,0,0,14.7,16.0,44.34,44.0,79.0,8.85,-5.74,20.6,2.12,9.8,0.96,19.30
24487,-0.78,2.34,14.81,8.0,0.54,2302.0,0,0,14.7,16.0,43.98,43.5,79.0,9.0,-5.74,20.79,2.12,9.8,0.96,19.30
24558,-0.78,2.34,14.7,8.0,0.54,2289.0,0,0,14.7,16.0,44.34,44.5,79.0,9.0,-5.74,20.79,2.1,9.8,0.96,19.30
24629,-0.78,2.34,14.7,8.0,0.55,2291.0,0,0,14.19,16.0,44.34,43.5,79.0,9.0,-5.69,21.04,2.12,9.8,0.96,19.30
24700,-0.78,1.56,14.81,8.0,0.54,2339.0,0,0,14.7,16.0,44.34,44.0,79.0,9.0,-5.7,20.78,2.12,9.8,0.96,19.30
24770,0.0,1.56,14.81,8.0,0.55,2305.0,0,0,14.15,16.0,44.34,44.0,79.0,9.0,-5.69,21.5,2.14,9.8,0.96,19.30
24842,0.0,0.0,14.81,8.0,0.55,2346.0,0,0,16.8,16.0,44.69,45.0,79.0,9.0,-5.67,21.04,2.12,9.8,0.96,19.30
24913,0.0,0.0,14.81,8.0,0.56,2325.0,0,0,14.7,16.0,44.69,44.5,79.0,9.0,-5.69,21.5,2.14,9.8,0.96,19.30
24983,0.78,0.0,14.81,8.0,0.55,2342.0,0,0,14.7,16.0,45.04,44.5,79.0,9.14,-5.63,21.23,2.12,9.8,0.98,19.30
25054,0.78,0.0,14.93,8.0,0.56,2348.0,0,0,14.7,16.0,44.69,45.0,79.0,9.0,-5.67,21.77,2.14,9.8,0.98,19.30
25125,0.78,0.0,15.04,8.0,0.54,2345.0,0,0,14.7,16.0,45.04,45.0,79.0,9.14,-5.59,21.77,2.14,9.8,0.98,19.30
25195,1.56,0.0,15.04,8.0,0.57,2379.0,0,0,14.25,16.0,45.04,44.5,79.0,9.14,-5.63,21.49,2.14,10.2,0.98,19.30
25266,1.56,0.0,14.93,8.0,0.55,2341.0,0,0,13.36,16.0,45.39,45.5,79.0,9.14,-5.57,22.39,2.16,9.8,0.98,19.30
25336,1.56,0.0,14.93,8.0,0.56,2394.0,0,0,14.7,16.0,45.39,45.0,79.0,9.14,-5.59,22.2,2.14,10.2,0.98,19.30
25407,1.56,0.0,14.81,8.0,0.56,2355.0,0,0,14.7,16.0,45.04,45.0,79.0,9.14,-5.55,22.2,2.16,10.2,0.98,19.30
25478,1.56,0.0,14.81,8.0,0.56,2388.0,0,0,14.25,16.0,45.39,45.0,79.0,9.14,-5.57,22.38,2.16,10.2,0.98,19.30
25550,1.56,0.0,14.81,8.0,0.56,2386.0,0,0,14.69,16.0,45.39,45.0,79.0,9.14,-5.55,22.56,2.16,10.2,0.98,19.30
25620,1.56,0.0,14.81,8.0,0.57,2410.0,0,0,14.7,16.0,45.74,45.5,79.0,9.14,-5.55,22.11,2.16,10.2,0.98,19.30
25690,2.34,0.0,14.7,8.0,0.56,2390.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.53,22.83,2.16,10.2,0.98,19.30
25761,1.56,0.0,14.7,8.0,0.56,2414.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.57,22.66,2.16,10.2,0.98,19.30
25832,2.34,0.0,14.81,8.0,0.57,2418.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.55,22.84,2.16,10.2,0.98,19.30
25904,2.34,0.0,14.81,8.0,0.57,2427.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.57,22.75,2.18,10.2,0.98,19.30
25974,2.34,0.0,14.7,8.0,0.56,2432.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.57,22.92,2.16,10.2,0.98,19.30
26044,2.34,0.0,14.81,8.0,0.57,2445.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.59,23.19,2.18,10.2,0.98,19.30
26115,2.34,0.0,14.7,8.0,0.57,2433.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.59,22.93,2.18,10.2,0.98,19.30
26187,3.12,0.0,14.81,8.0,0.57,2453.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.57,23.1,2.18,10.2,0.98,19.30
26256,2.34,0.0,14.81,8.0,0.55,2460.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.61,22.56,2.18,10.2,0.98,19.30
26328,3.12,0.0,14.7,8.0,0.57,2452.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.59,23.19,2.18,10.2,0.98,19.30
26399,3.12,0.0,14.7,8.0,0.56,2478.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.63,23.18,2.18,10.2,0.98,19.30
26469,3.12,0.0,14.81,8.0,0.56,2472.0,0,0,14.7,16.0,45.39,45.0,77.0,9.14,-5.61,23.42,2.18,10.2,0.98,19.30
26540,3.12,0.0,14.7,8.0,0.57,2470.0,0,0,14.7,16.0,45.39,45.0,77.0,9.0,-5.63,23.5,2.18,10.2,0.98,19.30
26611,3.12,0.0,14.81,8.0,0.56,2504.0,0,0,14.7,16.0,45.39,45.0,77.0,9.0,-5.67,23.6,2.18,10.2,0.98,19.30
26681,3.12,0.0,14.59,8.0,0.56,2494.0,0,0,14.7,16.0,45.39,45.0,77.0,9.0,-5.65,23.6,2.2,10.2,0.98,19.30
26752,3.12,0.0,14.7,8.0,0.56,2500.0,0,0,14.7,16.0,45.39,45.0,77.0,9.0,-5.67,23.5,2.18,10.2,0.98,19.30
26823,3.12,0.0,14.7,8.0,0.56,2492.0,0,0,14.7,16.0,45.39,45.0,77.0,9.0,-5.67,23.42,2.18,10.2,0.98,19.30
26894,3.12,0.0,14.7,8.0,0.56,2524.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.67,23.43,2.18,10.2,0.98,19.30
26964,3.91,0.0,14.81,8.0,0.56,2501.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.69,23.34,2.2,10.2,0.98,19.30
27035,3.91,0.0,14.7,8.0,0.56,2519.0,0,0,14.35,16.0,45.04,45.0,77.0,9.0,-5.7,23.5,2.2,10.2,0.98,19.30
27105,3.12,0.0,14.7,8.0,0.56,2513.0,0,0,14.94,16.0,45.04,45.0,77.0,9.0,-5.7,23.52,2.2,10.2,0.98,19.30
27177,3.12,0.0,14.59,8.0,0.56,2546.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.74,23.84,2.2,10.2,0.98,19.30
27248,3.91,0.0,14.7,8.0,0.56,2546.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.72,23.84,2.2,10.2,0.98,19.30
27319,3.91,0.0,14.81,8.0,0.56,2535.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.74,23.76,2.2,10.2,0.98,19.30
27390,3.12,0.0,14.7,8.0,0.56,2565.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.74,24.1,2.18,10.2,0.98,19.30
27459,3.12,0.0,14.59,8.0,0.56,2568.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.74,23.94,2.2,10.2,0.98,19.30
27531,2.34,0.0,14.47,8.0,0.56,2560.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.74,24.02,2.2,10.2,0.98,19.30
27601,3.12,0.0,14.47,8.0,0.55,2562.0,0,0,14.7,16.0,45.04,45.0,77.0,8.85,-5.76,24.1,2.2,10.59,0.98,19.30
27673,2.34,0.0,14.59,8.0,0.56,2573.0,0,0,14.7,16.0,45.04,45.0,77.0,9.0,-5.76,24.18,2.22,10.59,0.98,19.30
27743,3.12,0.0,14.59,8.0,0.55,2590.0,0,0,14.7,16.0,45.04,45.0,77.0,8.85,-5.74,23.94,2.2,10.2,0.98,19.30
27814,3.12,0.0,14.59,8.0,0.56,2598.0,0,0,14.7,16.0,45.04,45.0,77.0,8.85,-5.78,23.94,2.2,10.2,1.0,19.30
27885,3.12,0.0,14.59,8.0,0.55,2601.0,0,0,14.7,16.0,45.04,45.0,77.0,8.85,-5.74,24.02,2.2,10.2,0.98,19.30
27955,2.34,0.0,14.59,8.0,0.55,2588.0,0,0,14.7,16.0,45.04,45.0,77.0,8.85,-5.82,23.84,2.2,10.59,0.98,19.30
28026,3.12,0.0,14.59,8.0,0.56,2598.0,0,0,14.7,16.0,45.04,45.0,77.0,8.85,-5.8,24.18,2.22,10.2,0.98,19.30
28098,3.12,0.0,14.59,8.0,0.55,2628.0,0,0,14.7,16.0,45.04,44.5,77.0,8.85,-5.84,23.94,2.2,10.59,1.0,19.30
28168,3.12,0.0,14.7,8.0,0.56,2623.0,0,0,14.7,16.0,44.69,44.5,77.0,8.85,-5.8,24.35,2.22,10.59,1.0,19.30
28238,2.34,0.0,14.7,8.0,0.56,2635.0,0,0,14.7,16.0,44.69,44.5,77.0,8.85,-5.82,24.51,2.22,10.59,1.0,19.30
28310,2.34,0.0,14.47,8.0,0.55,2637.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.82,24.43,2.22,10.59,1.0,19.30
28380,1.56,0.0,14.47,8.0,0.55,2630.0,0,0,14.7,16.0,44.69,45.0,75.0,8.85,-5.82,24.1,2.22,10.59,1.0,19.30
28451,1.56,0.0,14.36,8.0,0.55,2633.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.84,24.27,2.22,10.59,1.0,19.30
28521,2.34,0.78,14.47,8.0,0.55,2638.0,0,0,14.7,16.0,45.04,45.0,75.0,8.85,-5.86,24.27,2.2,10.59,1.0,19.30
28593,2.34,2.34,14.7,8.0,0.55,2642.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.84,24.51,2.22,10.59,1.0,19.30
28663,2.34,2.34,14.7,8.0,0.55,2654.0,0,0,14.29,16.0,44.69,44.5,75.0,8.85,-5.86,24.27,2.22,10.59,0.98,19.30
28734,1.56,2.34,14.36,8.0,0.55,2668.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.86,24.6,2.22,10.59,1.0,19.30
28805,0.78,2.34,14.24,8.0,0.55,2678.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.86,24.51,2.22,10.59,1.0,19.30
28875,0.0,2.34,14.01,8.0,0.55,2682.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.9,24.6,2.22,10.59,1.0,19.30
28946,0.0,2.34,14.36,8.0,0.55,2685.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.88,24.43,2.22,10.59,1.0,19.30
29017,0.0,2.34,14.36,8.0,0.55,2698.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.92,24.93,2.22,10.59,1.0,19.30
29088,0.0,2.34,14.36,8.0,0.55,2685.0,0,0,14.7,16.0,44.69,44.5,75.0,8.85,-5.9,24.68,2.24,10.59,1.0,19.30
29159,-0.78,2.34,14.47,8.0,0.55,2694.0,0,0,16.8,16.0,44.69,44.5,75.0,8.85,-5.92,24.68,2.22,10.59,1.0,19.30
29230,-0.78,2.34,14.36,8.0,0.54,2698.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.94,24.43,2.22,10.59,1.0,19.30
29301,-0.78,2.34,14.47,8.0,0.55,2707.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.94,24.51,2.22,10.59,1.0,19.30
29371,0.0,2.34,14.47,8.0,0.55,2709.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.96,24.93,2.24,10.59,0.98,19.30
29442,-0.78,2.34,14.7,8.0,0.55,2717.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.99,24.51,2.22,10.59,0.98,19.30
29513,-0.78,2.34,14.59,8.0,0.54,2721.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.94,24.68,2.22,10.59,1.0,19.30
29583,-0.78,2.34,14.47,8.0,0.53,2724.0,0,0,14.7,16.0,44.34,44.5,75.0,8.71,-5.98,24.6,2.24,10.59,1.0,19.30
29654,-0.78,2.34,14.7,8.0,0.55,2735.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.99,24.43,2.24,10.59,0.98,19.30
29725,0.0,2.34,14.7,8.0,0.54,2735.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-5.98,24.85,2.22,10.2,0.98,19.30
29796,-0.78,2.34,14.7,8.0,0.53,2744.0,0,0,14.7,16.0,44.69,44.5,75.0,8.71,-6.03,24.51,2.22,10.2,0.98,19.30
29866,-0.78,2.34,14.59,8.0,0.54,2753.0,0,0,14.7,16.0,44.34,44.0,75.0,8.71,-6.03,24.68,2.22,10.2,0.98,19.30
29937,0.0,2.34,14.7,8.0,0.54,2758.0,0,0,14.7,16.0,44.34,44.0,75.0,8.56,-6.07,24.68,2.22,10.2,0.98,19.30
30008,0.0,2.34,14.7,8.0,0.54,2762.0,0,0,14.7,16.0,44.34,44.0,75.0,8.56,-6.11,24.51,2.22,10.2,0.98,19.30
30079,-0.78,2.34,14.7,8.0,0.53,2767.0,0,0,14.7,16.0,44.34,44.0,75.0,8.56,-6.13,24.77,2.22,10.2,0.98,19.30
30150,-0.78,2.34,14.59,8.0,0.53,2774.0,0,0,14.7,16.0,44.34,44.0,75.0,8.56,-6.15,24.68,2.22,10.2,0.98,19.30
30220,-0.78,2.34,14.59,8.0,0.53,2774.0,0,0,14.7,16.0,44.34,44.0,75.0,8.56,-6.19,24.59,2.22,10.2,0.98,19.30
30292,0.0,2.34,14.59,8.0,0.52,2783.0,0,0,14.7,16.0,44.34,44.0,75.0,8.42,-6.21,24.43,2.22,10.2,0.98,19.30
30363,-0.78,2.34,14.7,8.0,0.52,2802.0,0,0,14.7,16.0,44.34,44.0,75.0,8.42,-6.23,24.36,2.22,10.2,0.98,19.30
30434,-0.78,2.34,14.7,8.0,0.52,2810.0,0,0,14.7,16.0,44.34,44.0,75.0,8.42,-6.27,24.43,2.22,10.2,0.98,19.30
30504,-0.78,2.34,14.7,8.0,0.52,2812.0,0,0,14.7,16.0,44.34,44.0,75.0,8.42,-6.28,24.43,2.22,9.8,0.98,19.30
30575,0.0,2.34,14.7,8.0,0.52,2816.0,0,0,14.7,16.0,44.34,44.0,75.0,8.42,-6.32,24.43,2.22,9.8,0.98,19.30
30645,0.0,2.34,14.7,8.0,0.52,2824.0,0,0,14.7,16.0,44.34,44.0,75.0,8.27,-6.34,24.51,2.22,9.8,0.98,19.30
