##
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband
1418.000	0.0	0.0	11.14	10.0	2.47	5256.0	0.0	0.0	10.45	16.0	13.05	11.5	32.94	221.22	4.18	3.96	11.76
1480.000	0.0	0.0	11.14	10.0	2.51	5372.0	0.0	0.0	10.26	16.0	13.4	12.0	33.08	223.12	4.2	3.96	11.78
1542.000	0.0	0.0	11.14	10.0	2.51	5438.0	0.0	0.0	10.25	16.0	13.4	12.5	33.23	223.12	4.2	3.96	11.82
1604.000	0.0	0.0	11.14	10.0	2.48	5547.0	0.0	0.0	10.16	16.0	13.75	13.0	33.23	226.19	4.22	3.96	11.82
1666.000	0.0	0.0	11.14	10.0	2.47	5639.0	0.0	0.0	10.12	16.0	13.75	13.0	33.23	230.39	4.26	3.96	11.78
1727.000	0.0	0.0	11.14	10.0	2.46	5636.0	0.0	0.0	10.27	16.0	13.75	13.0	33.23	235.74	4.28	3.96	11.82
1788.000	0.0	0.0	11.14	10.0	2.42	5764.0	0.0	0.0	10.27	16.0	14.1	13.0	33.08	236.12	4.28	3.96	11.86
1851.000	0.0	0.0	11.14	10.0	2.4	5891.0	0.0	0.0	10.23	16.0	14.1	13.0	32.94	236.12	4.28	3.96	11.8
1912.000	0.0	0.0	11.14	10.0	2.36	5962.0	0.0	0.0	10.2	16.0	14.1	13.0	32.5	234.21	4.28	3.96	11.8
1975.000	0.0	0.0	11.14	10.0	2.31	5962.0	0.0	0.0	10.37	16.0	14.45	13.0	32.5	234.21	4.26	3.96	11.8
2037.000	0.0	0.0	11.14	10.0	2.23	6088.0	0.0	0.0	10.56	16.0	14.45	13.5	31.63	234.21	4.26	3.96	11.7
2099.000	0.0	0.0	11.14	10.0	2.21	6214.0	0.0	0.0	10.39	16.0	14.45	13.5	30.62	228.49	4.22	3.96	11.6
2162.000	0.0	0.0	11.14	10.0	2.19	6214.0	0.0	0.0	10.34	16.0	14.8	13.5	30.62	229.63	4.24	3.96	11.6
2223.000	0.0	0.0	11.14	10.0	2.19	6250.0	0.0	0.0	10.43	16.0	15.16	14.0	30.04	229.63	4.24	3.96	11.56
2284.000	0.0	0.0	11.14	10.0	2.18	6416.0	0.0	0.0	10.36	16.0	15.16	14.0	30.18	233.83	4.26	3.96	11.52
2346.000	0.0	0.0	11.14	10.0	2.19	6416.0	0.0	0.0	10.38	16.0	15.16	14.0	30.18	233.83	4.26	3.96	11.56
2408.000	0.0	0.0	11.14	10.0	2.18	6516.0	0.0	0.0	10.59	16.0	15.16	14.0	30.47	237.8	4.3	3.96	11.64
2470.000	0.0	0.0	11.14	10.0	2.17	6503.0	0.0	0.0	10.44	16.0	15.16	14.0	30.47	240.53	4.3	3.96	11.7
2531.000	0.0	0.0	11.14	10.0	2.15	6631.0	0.0	0.0	10.43	16.0	15.16	14.0	30.91	240.53	4.3	3.96	11.76
2593.000	0.0	0.0	11.14	10.0	2.15	6720.0	0.0	0.0	10.38	16.0	15.16	14.0	30.91	239.62	4.3	3.96	11.82
2655.000	0.0	0.0	11.14	10.0	2.15	6720.0	0.0	0.0	10.29	16.0	15.16	14.0	30.91	239.62	4.3	3.96	11.8
2717.000	0.0	0.0	11.14	10.0	2.08	6868.0	0.0	0.0	10.41	16.0	15.86	14.5	30.76	239.62	4.3	3.96	11.77
2778.000	0.0	0.0	11.14	10.0	2.12	6868.0	0.0	0.0	10.17	16.0	15.51	14.5	30.76	239.62	4.3	3.96	11.73
-178615.000	0.0	0.0	11.25	10.0	1.27	3803.0	0.0	0.0	12.23	16.0	27.11	26.5	16.25	79.24	3.02	3.94	11.57
-178552.000	0.0	0.0	11.02	10.0	1.31	3834.0	0.0	0.0	12.05	16.0	25.7	25.0	16.83	82.61	3.02	3.96	11.52
-178491.000	0.0	0.0	10.91	10.0	1.33	3872.0	0.0	0.0	12.16	16.0	25.0	24.5	17.27	85.45	3.04	3.96	11.56
-178429.000	0.0	0.0	11.14	10.0	1.37	3883.0	0.0	0.0	12.18	16.0	24.3	24.5	17.27	88.29	3.1	3.96	11.48
-178367.000	0.0	0.0	11.14	10.0	1.39	3919.0	0.0	0.0	12.11	16.0	23.59	23.5	17.7	91.85	3.14	3.96	11.56
-178305.000	0.0	0.0	11.14	10.0	1.46	3998.0	0.0	0.0	12.07	16.0	22.19	22.5	18.14	97.02	3.18	3.96	11.64
-178244.000	0.0	0.0	11.14	10.0	1.48	3998.0	0.0	0.0	12.12	16.0	21.84	21.0	18.72	100.61	3.22	3.96	11.7
-178182.000	0.0	0.0	11.14	10.0	1.52	4087.0	0.0	0.0	11.97	16.0	20.78	21.0	19.3	105.08	3.22	3.96	11.66
-178120.000	0.0	0.0	11.14	10.0	1.57	4110.0	0.0	0.0	11.9	16.0	19.73	20.0	20.02	105.08	3.3	3.96	11.62
-178059.000	0.0	0.0	11.14	10.0	1.62	4183.0	0.0	0.0	11.66	16.0	19.02	19.5	20.6	108.7	3.34	3.96	11.54
-177997.000	0.0	0.0	11.14	10.0	1.65	4194.0	0.0	0.0	11.47	16.0	17.62	17.5	21.33	115.01	3.38	3.96	11.46
-177935.000	0.0	0.0	11.14	10.0	1.72	4296.0	0.0	0.0	11.2	16.0	16.91	17.0	22.05	119.87	3.44	3.96	11.36
-177873.000	0.0	0.0	11.14	10.0	1.82	4352.0	0.0	0.0	11.28	16.0	14.8	15.5	22.78	126.44	3.54	3.96	11.26
-177811.000	0.0	0.0	11.14	10.0	1.87	4358.0	0.0	0.0	10.97	16.0	14.1	13.0	23.65	134.33	3.54	3.96	11.16
-177750.000	0.0	0.0	11.14	10.0	1.94	4432.0	0.0	0.0	10.83	16.0	12.7	12.0	24.67	142.13	3.62	3.96	11.08
-177688.000	0.0	0.0	11.14	10.0	2.08	4494.0	0.0	0.0	10.69	16.0	11.99	11.5	25.68	152.19	3.74	3.96	11.0
-177626.000	0.0	0.0	11.14	10.0	2.15	4562.0	0.0	0.0	10.71	16.0	11.64	10.5	26.99	162.46	3.82	3.96	10.94
113837.000	0.0	0.0	11.14	10.0	2.21	4598.0	0.0	0.0	10.58	16.0	11.64	10.5	28.0	169.04	3.88	3.96	11.02
113900.000	0.0	0.0	11.14	10.0	2.29	4711.0	0.0	0.0	10.44	16.0	11.99	10.5	29.16	180.02	3.88	3.96	11.1
113960.000	0.0	0.0	11.14	10.0	2.35	4744.0	0.0	0.0	10.41	16.0	11.99	11.0	30.18	185.94	3.94	3.96	11.16
114022.000	0.0	0.0	11.14	10.0	2.41	4787.0	0.0	0.0	10.49	16.0	11.99	11.0	30.18	191.98	3.98	3.96	11.28
114084.000	0.0	0.0	11.14	10.0	2.43	4860.0	0.0	0.0	10.44	16.0	11.99	11.0	31.2	200.01	4.04	3.96	11.4
114145.000	0.0	0.0	11.14	10.0	2.45	4924.0	0.0	0.0	10.38	16.0	11.99	11.0	32.07	205.21	4.06	3.96	11.36
114208.000	0.0	0.0	11.14	10.0	2.47	5013.0	0.0	0.0	10.54	16.0	12.34	11.0	32.5	209.66	4.1	3.96	11.32
114269.000	0.0	0.0	11.14	10.0	2.46	5054.0	0.0	0.0	10.52	16.0	12.7	11.5	32.79	213.69	4.12	3.96	11.34
114330.000	0.0	0.0	11.14	10.0	2.46	5190.0	0.0	0.0	10.52	16.0	12.7	11.5	32.79	213.69	4.16	3.96	11.3
114392.000	0.0	0.0	11.14	10.0	2.44	5248.0	0.0	0.0	10.63	16.0	13.05	11.5	32.79	218.88	4.18	3.96	11.26
114454.000	0.0	0.0	11.14	10.0	2.46	5338.0	0.0	0.0	10.34	16.0	13.4	12.0	32.94	221.97	4.2	3.96	11.26
114515.000	0.0	0.0	11.14	10.0	2.46	5415.0	0.0	0.0	10.42	16.0	13.4	12.5	32.94	225.81	4.22	3.96	11.26
114577.000	0.0	0.0	11.14	10.0	2.44	5522.0	0.0	0.0	10.29	16.0	13.75	13.0	32.94	226.18	4.22	3.96	11.24
114639.000	0.0	0.0	11.14	10.0	2.45	5537.0	0.0	0.0	10.4	16.0	13.75	13.0	32.94	228.86	4.22	3.96	11.18
114701.000	0.0	0.0	11.14	10.0	2.44	5601.0	0.0	0.0	10.34	16.0	13.75	13.0	32.94	228.86	4.24	3.96	11.12
114762.000	0.0	0.0	11.14	10.0	2.42	5734.0	0.0	0.0	10.26	16.0	13.75	13.0	32.79	232.68	4.26	3.96	11.1
114824.000	0.0	0.0	11.14	10.0	2.46	5791.0	0.0	0.0	10.17	16.0	14.1	13.0	32.79	236.96	4.3	3.96	11.06
114886.000	0.0	0.0	11.14	10.0	2.39	5770.0	0.0	0.0	10.22	16.0	14.1	13.0	32.79	237.8	4.3	3.96	11.02
114948.000	0.0	0.0	11.14	10.0	2.38	5962.0	0.0	0.0	10.27	16.0	14.1	13.0	32.79	237.8	4.28	3.96	11.1
115010.000	0.0	0.0	11.14	10.0	2.34	6000.0	0.0	0.0	10.28	16.0	14.45	13.0	32.5	237.81	4.3	3.96	11.12
115072.000	0.0	0.0	11.14	10.0	2.27	6112.0	0.0	0.0	10.36	16.0	14.45	13.5	31.34	232.29	4.3	3.96	11.12
115134.000	0.0	0.0	11.14	10.0	2.19	6112.0	0.0	0.0	10.36	16.0	14.45	13.5	31.34	232.29	4.26	3.96	11.14
115196.000	0.0	0.0	11.14	10.0	2.18	6255.0	0.0	0.0	10.24	16.0	14.8	14.0	29.89	225.04	4.2	3.96	11.16
115258.000	0.0	0.0	11.14	10.0	2.19	6340.0	0.0	0.0	10.3	16.0	15.16	14.0	29.45	230.77	4.2	3.96	11.08
115319.000	0.0	0.0	11.14	10.0	2.21	6340.0	0.0	0.0	10.32	16.0	15.16	14.0	29.45	230.77	4.24	3.96	11.1
115381.000	0.0	0.0	11.14	10.0	2.21	6460.0	0.0	0.0	10.24	16.0	15.16	14.0	30.04	236.13	4.28	3.96	11.12
115443.000	0.0	0.0	11.14	10.0	2.23	6460.0	0.0	0.0	10.35	16.0	15.16	14.0	30.04	242.36	4.28	3.96	11.1
115505.000	0.0	0.0	11.14	10.0	2.22	6499.0	0.0	0.0	10.38	16.0	15.16	14.0	30.62	242.36	4.34	3.96	11.08
115566.000	0.0	0.0	11.14	10.0	2.19	6678.0	0.0	0.0	10.51	16.0	15.16	14.0	31.05	243.27	4.34	3.96	11.1
115628.000	0.0	0.0	11.14	10.0	2.17	6678.0	0.0	0.0	10.45	16.0	15.16	14.0	31.05	243.27	4.32	3.96	11.14
115690.000	0.0	0.0	11.14	10.0	2.13	6696.0	0.0	0.0	10.35	16.0	15.16	14.0	31.05	244.19	4.32	3.94	11.18
115752.000	0.0	0.0	11.14	10.0	2.08	6696.0	0.0	0.0	10.38	16.0	15.86	14.0	31.05	244.19	4.32	3.94	11.2
115813.000	0.0	0.0	11.14	10.0	2.06	6874.0	0.0	0.0	10.37	16.0	15.86	15.0	30.62	240.99	4.32	3.88	11.25
115875.000	0.0	0.0	11.14	10.0	2.06	6874.0	0.0	0.0	10.26	16.0	15.86	15.0	30.62	240.99	4.32	1.96	11.3
278158.000	0.0	0.0	12.98	10.0	1.0	2690.0	0.0	0.0	12.31	16.0	33.44	33.0	14.65	44.09	2.56	3.96	13.0
278220.000	0.0	0.0	11.83	10.0	1.01	2672.0	0.0	0.0	12.31	16.0	33.44	32.0	14.8	44.76	2.58	3.96	12.82
278282.000	0.0	0.0	11.83	10.0	1.01	2682.0	0.0	0.0	12.32	16.0	33.09	33.0	14.95	44.42	2.62	3.96	12.72
278344.000	0.0	0.0	11.71	10.0	1.02	2763.0	0.0	0.0	12.15	16.0	31.68	33.0	15.09	46.13	2.66	3.96	12.54
278406.000	0.0	0.0	11.6	10.0	1.06	2796.0	0.0	0.0	12.32	16.0	30.62	30.5	15.24	49.33	2.68	3.96	12.36
278467.000	0.0	0.0	11.71	10.0	1.07	2822.0	0.0	0.0	12.32	16.0	30.27	29.5	15.38	50.04	2.64	3.96	12.3
278529.000	0.0	0.0	11.37	10.0	1.09	2896.0	0.0	0.0	12.19	16.0	29.92	29.5	15.53	52.48	2.64	3.96	12.26
278590.000	0.0	0.0	11.48	10.0	1.15	2925.0	0.0	0.0	12.2	16.0	27.81	28.5	15.82	54.75	2.74	3.96	12.22
278651.000	0.0	0.0	11.37	10.0	1.14	2934.0	0.0	0.0	12.23	16.0	28.16	27.0	15.96	56.28	2.76	3.96	12.16
278713.000	0.0	0.0	11.25	10.0	1.17	2933.0	0.0	0.0	12.19	16.0	26.76	27.0	15.96	58.09	2.74	3.96	12.06
278775.000	0.0	0.0	11.25	10.0	1.2	2983.0	0.0	0.0	12.11	16.0	26.41	27.0	16.11	60.87	2.82	3.96	12.02
278837.000	0.0	0.0	11.25	10.0	1.21	3065.0	0.0	0.0	12.32	16.0	25.7	26.0	16.4	61.89	2.78	3.96	11.96
278898.000	0.0	0.0	11.25	10.0	1.23	3065.0	0.0	0.0	12.32	16.0	25.7	25.5	16.54	63.73	2.86	3.96	11.9
278960.000	0.0	0.0	11.14	10.0	1.25	3114.0	0.0	0.0	12.42	16.0	25.35	25.0	16.83	66.33	2.9	3.96	11.86
279022.000	0.0	0.0	11.14	10.0	1.28	3179.0	0.0	0.0	12.32	16.0	24.3	25.0	16.98	66.33	2.92	3.96	11.82
279084.000	0.0	0.0	11.25	10.0	1.28	3178.0	0.0	0.0	12.33	16.0	24.3	23.5	17.27	67.96	2.94	3.96	11.78
279145.000	0.0	0.0	11.14	10.0	1.31	3270.0	0.0	0.0	12.33	16.0	23.59	23.5	17.41	70.55	2.96	3.96	11.76
279207.000	0.0	0.0	11.14	10.0	1.35	3296.0	0.0	0.0	12.33	16.0	23.24	23.0	17.7	72.94	3.02	3.96	11.74
279268.000	0.0	0.0	11.14	10.0	1.35	3328.0	0.0	0.0	12.44	16.0	22.89	23.0	17.99	73.96	3.02	3.96	11.7
279329.000	0.0	0.0	11.14	10.0	1.38	3401.0	0.0	0.0	12.26	16.0	21.84	22.5	18.28	76.82	2.96	3.96	11.72
279392.000	0.0	0.0	11.14	10.0	1.42	3432.0	0.0	0.0	12.33	16.0	21.48	21.0	18.57	80.72	3.1	3.96	11.74
279454.000	0.0	0.0	11.14	10.0	1.44	3474.0	0.0	0.0	12.33	16.0	21.13	20.5	18.86	83.07	3.12	3.96	11.76
279515.000	0.0	0.0	11.14	10.0	1.47	3552.0	0.0	0.0	12.32	16.0	20.43	20.0	19.15	87.26	3.16	3.96	11.78
279577.000	0.0	0.0	11.14	10.0	1.51	3595.0	0.0	0.0	12.18	16.0	19.73	19.5	19.59	90.1	3.16	3.96	11.8
279638.000	0.0	0.0	11.14	10.0	1.56	3650.0	0.0	0.0	11.86	16.0	19.02	18.5	20.02	94.26	3.16	3.96	11.76
279700.000	0.0	0.0	11.14	10.0	1.61	3680.0	0.0	0.0	12.02	16.0	17.62	17.5	20.46	98.58	3.18	3.96	11.72
279762.000	0.0	0.0	11.14	10.0	1.62	3699.0	0.0	0.0	11.88	16.0	17.97	17.5	20.46	101.35	3.24	3.96	11.68
279823.000	0.0	0.0	11.14	10.0	1.71	3722.0	0.0	0.0	11.58	16.0	15.86	17.5	20.89	108.2	3.32	3.96	11.6
279886.000	0.0	0.0	11.14	10.0	1.77	3786.0	0.0	0.0	11.56	16.0	14.45	15.5	21.62	112.09	3.32	3.96	11.52
279947.000	0.0	0.0	11.14	10.0	1.79	3801.0	0.0	0.0	11.52	16.0	14.1	14.0	22.35	116.89	3.36	3.96	11.44
280009.000	0.0	0.0	11.14	10.0	1.87	3906.0	0.0	0.0	11.2	16.0	12.7	13.5	22.93	124.8	3.44	3.96	11.32
280070.000	0.0	0.0	11.14	10.0	1.96	4000.0	0.0	0.0	11.1	16.0	11.29	12.0	23.8	124.8	3.48	3.96	11.2
280132.000	0.0	0.0	11.14	10.0	1.98	3956.0	0.0	0.0	11.15	16.0	10.94	10.5	24.67	131.17	3.54	3.96	11.1
280194.000	0.0	0.0	11.14	10.0	2.05	4062.0	0.0	0.0	10.99	16.0	10.59	10.5	25.39	136.4	3.62	3.96	11.0
280255.000	0.0	0.0	11.14	10.0	2.15	4157.0	0.0	0.0	10.69	16.0	10.23	10.5	26.55	145.85	3.7	3.96	10.94
280318.000	0.0	0.0	11.14	10.0	2.22	4180.0	0.0	0.0	10.73	16.0	10.23	9.5	27.57	151.31	3.72	3.96	10.92
280379.000	0.0	0.0	11.14	10.0	2.27	4244.0	0.0	0.0	10.65	16.0	10.59	9.5	28.58	158.8	3.74	3.96	10.9
280441.000	0.0	0.0	11.14	10.0	2.36	4352.0	0.0	0.0	10.46	16.0	10.94	10.5	29.31	168.32	3.82	3.96	10.96
280503.000	0.0	0.0	11.14	10.0	2.41	4409.0	0.0	0.0	10.43	16.0	10.94	10.5	30.33	176.44	3.9	3.96	11.02
280564.000	0.0	0.0	11.14	10.0	2.48	4499.0	0.0	0.0	10.31	16.0	11.29	10.5	31.2	184.82	3.98	3.96	11.1
280625.000	0.0	0.0	11.14	10.0	2.55	4598.0	0.0	0.0	10.45	16.0	11.64	10.5	31.92	190.85	4.02	3.96	11.22
280688.000	0.0	0.0	11.14	10.0	2.58	4655.0	0.0	0.0	10.47	16.0	11.64	11.0	32.65	198.88	4.02	3.96	11.34
280749.000	0.0	0.0	11.14	10.0	2.58	4728.0	0.0	0.0	10.47	16.0	11.64	11.0	33.08	200.48	4.06	3.96	11.34
280810.000	0.0	0.0	11.14	10.0	2.54	4698.0	0.0	0.0	10.52	16.0	11.99	11.0	33.08	205.63	4.08	3.96	11.36
280873.000	0.0	0.0	11.14	10.0	2.56	4819.0	0.0	0.0	10.44	16.0	11.99	11.5	33.52	209.72	4.12	3.96	11.36
280934.000	0.0	0.0	11.14	10.0	2.53	4883.0	0.0	0.0	10.7	16.0	11.99	11.5	33.66	212.88	4.12	3.96	11.34
280996.000	0.0	0.0	11.14	10.0	2.57	4973.0	0.0	0.0	10.59	16.0	12.34	11.5	33.81	220.04	4.16	3.96	11.32
281058.000	0.0	0.0	11.14	10.0	2.52	5084.0	0.0	0.0	10.61	16.0	12.7	11.5	33.95	220.04	4.2	3.96	11.36
281119.000	0.0	0.0	11.14	10.0	2.52	5151.0	0.0	0.0	10.72	16.0	12.7	12.0	33.81	221.6	4.22	3.96	11.4
281182.000	0.0	0.0	11.14	10.0	2.55	5263.0	0.0	0.0	10.44	16.0	13.05	12.5	33.95	228.09	4.24	3.96	11.44
281243.000	0.0	0.0	11.14	10.0	2.55	5361.0	0.0	0.0	10.31	16.0	13.05	12.5	34.1	231.54	4.26	3.96	11.42
281305.000	0.0	0.0	11.14	10.0	2.53	5450.0	0.0	0.0	10.33	16.0	13.4	13.0	33.95	234.22	4.28	3.96	11.4
281366.000	0.0	0.0	11.14	10.0	2.52	5547.0	0.0	0.0	10.22	16.0	13.75	13.0	33.81	236.96	4.28	3.96	11.42
281428.000	0.0	0.0	11.14	10.0	2.51	5541.0	0.0	0.0	10.2	16.0	13.75	13.0	33.81	236.13	4.28	3.96	11.32
281489.000	0.0	0.0	11.14	10.0	2.49	5605.0	0.0	0.0	10.22	16.0	14.1	13.0	33.66	235.74	4.28	3.96	11.22
281553.000	0.0	0.0	11.14	10.0	2.49	5800.0	0.0	0.0	10.0	16.0	14.1	13.5	33.37	235.74	4.28	3.96	11.24
281614.000	0.0	0.0	11.14	10.0	2.51	5850.0	0.0	0.0	10.34	16.0	14.1	13.5	33.08	244.64	4.32	3.96	11.22
281676.000	0.0	0.0	11.25	10.0	2.42	5842.0	0.0	0.0	10.23	16.0	14.1	13.5	33.08	244.64	4.32	3.96	11.16
281739.000	0.0	0.0	11.25	10.0	2.41	6034.0	0.0	0.0	10.12	16.0	14.1	13.5	32.94	244.64	4.32	3.96	11.2
281800.000	0.0	0.0	11.14	10.0	2.33	6024.0	0.0	0.0	10.41	16.0	14.45	13.5	32.07	234.98	4.28	3.96	11.24
281862.000	0.0	0.0	11.25	10.0	2.27	6239.0	0.0	0.0	10.52	16.0	14.8	14.0	30.91	234.98	4.28	3.96	11.24
281925.000	0.0	0.0	11.25	10.0	2.24	6239.0	0.0	0.0	10.33	16.0	14.8	14.0	30.91	234.98	4.28	3.96	11.24
281986.000	0.0	0.0	11.25	10.0	2.24	6281.0	0.0	0.0	10.35	16.0	14.8	14.0	30.04	232.24	4.22	3.96	11.24
282047.000	0.0	0.0	11.25	10.0	2.23	6388.0	0.0	0.0	10.38	16.0	15.16	14.5	29.89	236.49	4.22	3.96	11.24
282110.000	0.0	0.0	11.25	10.0	2.26	6388.0	0.0	0.0	10.16	16.0	15.16	14.5	29.89	236.49	4.3	3.96	11.24
282172.000	0.0	0.0	11.25	10.0	2.24	6504.0	0.0	0.0	10.29	16.0	15.16	14.5	30.62	244.64	4.32	3.96	11.2
282234.000	0.0	0.0	11.25	10.0	2.27	6504.0	0.0	0.0	10.4	16.0	15.16	14.5	30.62	249.2	4.32	3.96	11.22
282295.000	0.0	0.0	11.25	10.0	2.23	6608.0	0.0	0.0	10.4	16.0	15.16	14.5	31.05	249.2	4.34	3.96	11.24
282357.000	0.0	0.0	11.25	10.0	2.25	6666.0	0.0	0.0	10.33	16.0	15.16	14.5	31.2	248.93	4.34	3.96	11.22
282420.000	0.0	0.0	11.25	10.0	2.18	6666.0	0.0	0.0	10.36	16.0	15.16	14.5	31.2	248.93	4.34	3.92	11.23
282481.000	0.0	0.0	11.25	10.0	2.16	6793.0	0.0	0.0	10.39	16.0	15.16	14.5	30.91	250.77	4.34	1.58	11.23
MARK 000
