#,,,,,,,,,,,,,,,,,
Time,A/F Correction #1,A/F Learning #1,A/F Sensor #1,CL/OL Fueling*,Engine Load*,RPM,Feedback Knock Correction*,Fine Learning Knock Correction*,Fueling Final Base*,IAM*,Ignition Base Timing*,Ignition Total Timing,Manifold Absolute Pressure,Mass Airflow,Mass Airflow Sensor Voltage,Throttle Sensor Voltage,AEM UEGO Wideband  (AFR Gasoline)
1753,3.91,0,14.59,8,0.41,1506,0,0,14.73,16,27.81,28,7.25,10.45,1.74,0.8,14.64
1826,3.91,0,14.47,8,0.4,1524,0,0,14.73,16,28.16,28.5,7.11,10.48,1.74,0.8,14.64
1899,3.91,0,14.36,8,0.4,1539,0,0,14.73,16,28.16,28,7.11,10.38,1.74,0.8,14.6
1972,3.91,0,14.36,8,0.4,1548,0,0,14.73,16,28.52,28.5,7.11,10.28,1.74,0.82,14.58
2045,3.12,0,14.47,8,0.4,1571,0,0,14.73,16,28.87,28.5,6.96,10.47,1.74,0.8,14.56
2118,3.91,0,14.47,8,0.4,1565,0,0,14.73,16,28.87,28.5,6.96,10.38,1.74,0.8,14.54
2192,3.91,0,14.47,8,0.4,1564,0,0,14.73,16,28.87,28.5,6.96,10.45,1.74,0.82,14.52
2265,3.91,0,14.59,8,0.39,1572,0,0,14.73,16,29.22,29,6.82,10.28,1.74,0.8,14.54
2338,3.91,0,14.47,8,0.4,1584,0,0,14.73,16,29.22,28.5,6.82,10.43,1.74,0.8,14.52
2411,3.12,0,14.36,8,0.39,1573,0,0,14.73,16,29.22,29,6.82,10.45,1.74,0.8,14.52
2484,3.12,0,14.47,8,0.39,1588,0,0,14.73,16,29.57,29.5,6.67,10.43,1.74,0.8,14.52
2557,3.12,0,14.47,8,0.39,1606,0,0,14.73,16,29.22,29.5,6.67,10.38,1.74,0.8,14.54
2630,3.12,0,14.47,8,0.38,1615,0,0,14.73,16,29.57,29.5,6.67,10.33,1.74,0.8,14.54
2703,3.91,0,14.59,8,0.38,1632,0,0,14.73,16,29.92,29.5,6.53,10.38,1.72,0.8,14.56
2776,3.91,0,14.59,8,0.37,1636,0,0,14.73,16,29.92,29.5,6.53,10.17,1.72,0.8,14.58
2849,3.12,0,14.59,8,0.37,1652,0,0,14.73,16,29.92,30,6.53,10.28,1.74,0.8,14.62
2922,3.91,0,14.59,8,0.37,1648,0,0,14.73,16,29.92,29.5,6.38,10.23,1.72,0.8,14.64
2995,3.91,0,14.7,8,0.38,1648,0,0,14.73,16,30.27,30,6.38,10.23,1.72,0.82,14.66
3068,3.91,0,14.7,8,0.37,1648,0,0,14.73,16,30.27,30,6.38,10.38,1.74,0.8,14.7
3141,3.91,0,14.7,8,0.37,1656,0,0,14.73,16,30.62,30.5,6.24,10.33,1.74,0.8,14.72
3214,3.91,0,14.7,8,0.37,1665,0,0,14.73,16,30.27,30,6.24,10.33,1.72,0.8,14.72
3287,3.91,0,14.7,8,0.36,1696,0,0,14.73,16,30.98,30.5,6.24,10.28,1.74,0.8,14.72
3360,3.91,0,14.7,8,0.37,1701,0,0,14.73,16,31.33,30.5,6.24,10.38,1.74,0.8,14.7
3433,3.91,0,14.59,8,0.36,1701,0,0,14.73,16,30.98,30.5,6.24,10.38,1.72,0.8,14.68
3506,3.91,0,14.59,8,0.37,1701,0,0,14.73,16,31.33,30.5,6.24,10.33,1.74,0.82,14.68
3579,3.91,0,14.59,8,0.36,1716,0,0,14.73,16,31.33,31,6.09,10.33,1.74,0.8,14.68
3652,3.91,0,14.59,8,0.36,1718,0,0,14.73,16,31.33,31,6.09,10.33,1.72,0.8,14.66
3725,3.12,0,14.59,8,0.36,1714,0,0,14.73,16,30.98,31,6.09,10.43,1.74,0.8,14.66
3798,3.12,0,14.36,8,0.36,1721,0,0,14.73,16,31.33,31,6.09,10.38,1.74,0.8,14.62
3871,2.34,0,14.36,8,0.36,1715,0,0,14.73,16,31.33,31,6.09,10.43,1.74,0.8,14.58
3945,2.34,0,14.36,8,0.35,1731,0,0,14.73,16,31.33,31,6.09,10.17,1.72,0.8,14.54
4017,2.34,0,14.36,8,0.35,1733,0,0,14.73,16,31.33,31,6.09,10.38,1.72,0.8,14.52
4090,2.34,0,14.47,8,0.36,1726,0,0,14.73,16,31.33,31,6.09,10.28,1.74,0.8,14.52
4164,3.12,0,14.47,8,0.35,1735,0,0,14.73,16,31.33,31,5.95,10.17,1.72,0.8,14.56
4237,3.12,0,14.59,8,0.36,1729,0,0,14.7,16,31.33,31,6.09,10.17,1.72,0.8,14.6
4310,3.12,0,14.7,8,0.36,1726,0,0,14.7,16,31.33,31.5,6.09,10.17,1.72,0.8,14.64
4383,3.12,0,14.7,8,0.36,1738,0,0,14.7,16,31.33,31,5.95,10.48,1.74,0.8,14.7
4456,3.12,0,14.7,8,0.36,1729,0,0,14.7,16,31.33,31,5.95,10.38,1.74,0.8,14.74
4529,3.12,0,14.7,8,0.36,1740,0,0,14.7,16,31.68,31.5,6.09,10.38,1.74,0.8,14.72
4603,3.12,0,14.59,8,0.35,1738,0,0,14.7,16,31.68,31.5,5.95,10.33,1.72,0.8,14.7
4675,2.34,0,14.36,8,0.35,1730,0,0,14.7,16,31.33,31,5.95,10.28,1.72,0.8,14.66
4749,2.34,0,14.36,8,0.36,1752,0,0,14.7,16,31.68,31.5,5.95,10.28,1.74,0.8,14.62
4821,2.34,0,14.36,8,0.35,1752,0,0,14.7,16,31.68,31.5,5.95,10.33,1.72,0.8,14.58
4895,2.34,0,14.47,8,0.35,1744,0,0,14.7,16,31.33,31.5,5.95,10.17,1.72,0.82,14.58
4967,2.34,0,14.47,8,0.35,1745,0,0,14.7,16,31.68,31.5,5.95,10.23,1.72,0.82,14.6
5041,2.34,0,14.59,8,0.35,1756,0,0,14.7,16,31.68,31.5,5.95,10.33,1.74,0.8,14.64
5113,2.34,0,14.7,8,0.36,1747,0,0,14.7,16,31.68,31.5,5.95,10.38,1.74,0.82,14.66
5187,2.34,0,14.7,8,0.36,1746,0,0,14.7,16,31.68,31.5,5.95,10.47,1.74,0.82,14.66
5260,2.34,0,14.59,8,0.36,1758,0,0,14.7,16,32.03,32,5.95,10.47,1.74,0.82,14.66
5333,1.56,0,14.47,8,0.36,1760,0,0,14.7,16,32.03,32,5.95,10.48,1.74,0.82,14.64
5405,2.34,0,14.47,8,0.35,1770,0,0,14.7,16,32.03,32,5.95,10.48,1.74,0.82,14.62
5479,1.56,0,14.36,8,0.35,1770,0,0,14.7,16,32.03,32,5.95,10.48,1.74,0.82,14.6
5551,1.56,0,14.47,8,0.35,1766,0,0,14.7,16,32.03,32,5.95,10.48,1.74,0.82,14.58
5624,2.34,0,14.59,8,0.35,1777,0,0,14.7,16,32.03,32,5.95,10.43,1.74,0.82,14.56
5697,2.34,0,14.59,8,0.35,1787,0,0,14.7,16,32.03,32,5.95,10.49,1.74,0.82,14.56
5771,2.34,0,14.59,8,0.35,1791,0,0,14.7,16,32.38,32,5.95,10.54,1.74,0.82,14.58
5844,2.34,0,14.59,8,0.35,1788,0,0,14.7,16,32.38,32,5.95,10.45,1.74,0.82,14.58
5917,1.56,0,14.59,8,0.35,1819,0,0,14.7,16,32.73,32.5,6.09,10.54,1.74,0.82,14.6
5990,1.56,0,14.47,8,0.35,1828,0,0,14.7,16,32.73,33,6.09,10.49,1.74,0.82,14.64
6063,1.56,0,14.59,8,0.35,1822,0,0,14.7,16,32.73,32.5,6.09,10.54,1.74,0.82,14.66
6136,1.56,0,14.59,8,0.34,1835,0,0,14.7,16,33.09,33,5.95,10.47,1.74,0.82,14.64
6209,1.56,0,14.59,8,0.34,1848,0,0,14.7,16,33.09,33,5.95,10.48,1.74,0.82,14.64
6282,1.56,0,14.59,8,0.34,1840,0,0,14.7,16,32.73,33,5.95,10.49,1.74,0.82,14.64
6355,1.56,0,14.59,8,0.34,1835,0,0,14.7,16,32.73,33,5.95,10.49,1.74,0.82,14.62
6428,2.34,0,14.7,8,0.34,1842,0,0,14.7,16,33.09,33,5.95,10.49,1.74,0.82,14.62
6502,2.34,0,14.7,8,0.34,1848,0,0,14.7,16,33.09,33,5.95,10.48,1.74,0.82,14.64
6575,2.34,0,14.7,8,0.34,1858,0,0,14.7,16,33.09,33,5.95,10.45,1.74,0.82,14.64
6648,1.56,0,14.7,8,0.35,1856,0,0,14.7,16,33.44,33,5.95,10.59,1.76,0.82,14.68
6720,2.34,0,14.7,8,0.34,1861,0,0,14.7,16,33.79,33,5.95,10.69,1.76,0.82,14.72
6793,2.34,0,14.7,8,0.34,1880,0,0,14.7,16,33.79,33.5,5.95,10.69,1.76,0.82,14.72
6866,2.34,0,14.81,8,0.34,1880,0,0,14.7,16,33.44,33,5.95,10.58,1.76,0.82,14.7
6939,2.34,0,14.59,8,0.34,1871,0,0,14.7,16,33.44,33.5,5.95,10.54,1.74,0.82,14.7
12335,0,0,14.47,8,0.34,2148,0,0,14.7,16,37.3,37,5.95,11.82,1.82,0.84,14.66
12407,0,0,14.36,8,0.33,2166,0,0,14.7,16,37.66,37.5,5.95,12.04,1.82,0.84,14.62
12481,0,0,14.59,8,0.33,2179,0,0,14.7,16,37.66,37,5.95,11.77,1.82,0.84,14.6
12553,0,0,14.59,8,0.33,2166,0,0,14.7,16,37.66,37,5.95,11.93,1.82,0.84,14.62
12626,0,0,14.59,8,0.33,2158,0,0,14.7,16,37.3,37.5,5.95,11.93,1.82,0.84,14.7
12699,0.78,0,14.59,8,0.33,2181,0,0,14.7,16,38.01,37.5,5.95,11.93,1.82,0.84,14.78
18092,1.56,0,14.81,8,0.38,2486,0,0,14.7,16,41.88,41.5,6.24,15.63,1.96,0.84,14.86
18165,1.56,0,14.81,8,0.39,2478,0,0,14.7,16,42.23,42,6.24,15.78,1.96,0.84,14.9
18237,1.56,0,14.7,8,0.38,2480,0,0,14.7,16,42.23,41.5,6.09,15.63,1.96,0.84,14.9
18310,1.56,0,14.7,8,0.38,2485,0,0,14.7,16,42.23,42,6.24,15.69,1.96,0.84,14.84
18384,1.56,0,14.59,8,0.37,2502,0,0,14.7,16,41.88,42,6.24,15.78,1.96,0.84,14.78
18457,1.56,0,14.7,8,0.37,2507,0,0,14.7,16,41.88,41.5,6.09,15.41,1.96,0.84,14.72
18530,1.56,0,14.59,8,0.37,2506,0,0,14.7,16,42.23,41.5,6.09,15.63,1.96,0.84,14.72
18602,2.34,0,14.81,8,0.38,2518,0,0,14.7,16,42.58,42,6.09,15.7,1.96,0.84,14.74
18676,2.34,0,14.81,8,0.37,2512,0,0,14.7,16,41.88,41.5,6.09,15.92,1.96,0.84,14.74
18749,2.34,0,14.81,8,0.37,2526,0,0,14.7,16,42.23,42,6.09,16,1.96,0.84,14.74
18822,1.56,0,14.7,8,0.37,2541,0,0,14.7,16,42.23,41.5,6.09,15.92,1.98,0.84,14.74
18894,1.56,0,14.59,8,0.37,2554,0,0,14.7,16,42.23,42,6.09,15.92,1.96,0.84,14.7
18967,1.56,0,14.59,8,0.37,2559,0,0,14.7,16,42.23,42,6.09,15.78,1.96,0.84,14.66
19041,1.56,0,14.7,8,0.38,2561,0,0,14.7,16,41.88,42,6.09,15.92,1.96,0.84,14.64
19115,0.78,0,14.47,8,0.38,2550,0,0,14.7,16,42.23,42,6.09,16.07,1.96,0.84,14.62
19187,1.56,0,14.59,8,0.37,2558,0,0,14.7,16,42.23,41.5,6.09,15.92,1.98,0.84,14.62
19261,0.78,0,14.59,8,0.37,2589,0,0,14.7,16,41.88,41.5,6.09,15.85,1.96,0.84,14.62
19333,0.78,0,14.59,8,0.37,2573,0,0,14.7,16,42.23,42,6.09,16.07,1.98,0.84,14.64
19407,1.56,0,14.59,8,0.38,2580,0,0,14.7,16,42.58,42.5,6.09,16.36,1.98,0.84,14.66
19480,1.56,0,14.7,8,0.38,2584,0,0,14.7,16,42.58,42.5,6.09,16.23,1.98,0.84,14.68
19552,1.56,0,14.7,8,0.37,2605,0,0,14.7,16,42.58,42.5,6.09,16.29,1.98,0.84,14.68
23434,0,0,14.7,8,0.34,2626,0,0,14.7,16,40.82,41,5.66,14.79,1.94,0.82,14.72
23506,0,0,14.7,8,0.34,2636,0,0,14.7,16,41.17,40.5,5.66,14.79,1.92,0.82,14.72
23580,0,0,14.81,8,0.34,2640,0,0,14.7,16,40.82,40.5,5.66,14.66,1.92,0.82,14.73
MARK 000,,,,,,,,,,,,,,,,,
