#
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband  (AFR Gasoline)
473722.000	0.78	-2.34	14.7	8.0	0.5	2916.0	0.000	0.000	14.71	16.0	44.34	44.0	7.98	24.46	2.22	0.96	14.76
473784.000	0.78	-2.34	14.7	8.0	0.49	2933.0	0.000	0.000	14.71	16.0	44.34	44.0	7.98	24.4	2.2	0.96	14.72
473846.000	0.78	-2.34	14.47	8.0	0.49	2966.0	0.000	0.000	14.71	16.0	44.34	44.0	7.98	24.39	2.2	0.96	14.64
473907.000	0.0	-2.34	14.36	8.0	0.49	2977.0	0.000	0.000	14.71	16.0	44.34	44.0	7.84	24.16	2.2	0.96	14.56
473969.000	0.0	-2.34	14.36	8.0	0.49	2976.0	0.000	0.000	14.71	16.0	44.34	44.0	7.84	24.0	2.2	0.94	14.52
474030.000	-0.78	-2.34	14.36	8.0	0.48	2981.0	0.000	0.000	14.71	16.0	44.34	44.0	7.69	23.99	2.18	0.94	14.52
474092.000	-0.78	-2.34	14.36	8.0	0.48	3012.0	0.000	0.000	14.71	16.0	44.34	44.0	7.69	23.68	2.18	0.94	14.54
474153.000	0.0	-2.34	14.47	8.0	0.47	3022.0	0.000	0.000	14.71	16.0	44.34	44.0	7.69	23.76	2.18	0.94	14.60
474215.000	-0.78	-2.34	14.59	8.0	0.47	3016.0	0.000	0.000	14.71	16.0	44.34	44.0	7.69	23.99	2.2	0.94	14.66
474277.000	0.0	-2.34	14.47	8.0	0.48	3048.0	0.000	0.000	14.71	16.0	44.34	44.0	7.69	23.83	2.18	0.94	14.68
474339.000	-0.78	-2.34	14.59	8.0	0.47	3057.0	0.000	0.000	14.71	16.0	44.34	44.0	7.55	23.83	2.18	0.94	14.64
474399.000	-1.56	-2.34	14.47	8.0	0.46	3056.0	0.000	0.000	14.71	16.0	44.34	44.0	7.55	23.83	2.18	0.94	14.60
474461.000	-1.56	-2.34	14.36	8.0	0.46	3082.0	0.000	0.000	14.71	16.0	44.34	44.0	7.55	23.68	2.18	0.94	14.58
474523.000	-1.56	-2.34	14.47	8.0	0.46	3099.0	0.000	0.000	14.71	16.0	44.34	44.0	7.55	23.44	2.18	0.94	14.56
474585.000	-1.56	-2.34	14.47	8.0	0.46	3081.0	0.000	0.000	14.71	16.0	44.34	44.0	7.55	23.49	2.18	0.94	14.56
474646.000	-1.56	-2.34	14.47	8.0	0.45	3099.0	0.000	0.000	14.71	16.0	44.34	44.0	7.55	23.25	2.18	0.94	14.60
474708.000	-1.56	-2.34	14.59	8.0	0.45	3099.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.49	2.18	0.94	14.64
474770.000	-1.56	-2.34	14.7	8.0	0.45	3098.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.02	2.16	0.94	14.64
474831.000	-1.56	-2.34	14.59	8.0	0.45	3107.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.25	2.18	0.94	14.68
474893.000	-1.56	-2.34	14.59	8.0	0.44	3126.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.02	2.16	0.94	14.72
474955.000	-1.56	-2.34	14.59	8.0	0.44	3126.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.14	2.16	0.94	14.74
475016.000	-0.78	-2.34	14.59	8.0	0.44	3148.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	22.9	2.16	0.94	14.76
475078.000	-0.78	-2.34	14.7	8.0	0.45	3140.0	0.000	0.000	14.7	16.0	44.34	44.0	7.4	23.36	2.16	0.94	14.80
475140.000	-0.78	-2.34	14.7	8.0	0.44	3168.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.02	2.16	0.94	14.76
475203.000	-1.56	-2.34	14.7	8.0	0.43	3171.0	0.000	0.000	14.71	16.0	44.34	44.0	7.4	23.25	2.18	0.94	14.72
475264.000	-1.56	-2.34	14.59	8.0	0.44	3202.0	0.000	0.000	14.7	16.0	44.34	44.0	7.4	23.49	2.16	0.94	14.70
475326.000	-0.78	-2.34	14.59	8.0	0.44	3201.0	0.000	0.000	14.7	16.0	44.34	44.0	7.4	23.49	2.16	0.94	14.68
475387.000	-1.56	-2.34	14.59	8.0	0.43	3219.0	0.000	0.000	14.7	16.0	44.34	44.0	7.4	23.25	2.16	0.94	14.64
475448.000	-1.56	-2.34	14.59	8.0	0.43	3212.0	0.000	0.000	14.7	16.0	44.34	44.0	7.4	23.02	2.16	0.94	14.64
475510.000	-2.34	-2.34	14.47	8.0	0.43	3238.0	0.000	0.000	14.7	16.0	44.34	44.0	7.4	23.13	2.16	0.94	14.64
475573.000	-1.56	-2.34	14.47	8.0	0.43	3223.0	0.000	0.000	14.7	16.0	44.34	44.0	7.25	23.25	2.16	0.94	14.62
475635.000	-2.34	-2.34	14.47	8.0	0.43	3244.0	0.000	0.000	14.99	16.0	44.34	44.0	7.25	23.49	2.18	0.94	14.60
475696.000	-2.34	-2.34	14.59	8.0	0.43	3240.0	0.000	0.000	14.7	16.0	44.34	44.0	7.25	23.25	2.16	0.94	14.60
475758.000	-2.34	-2.34	14.47	8.0	0.42	3269.0	0.000	0.000	14.7	16.0	44.34	44.0	7.25	23.02	2.16	0.94	14.68
475819.000	-1.56	-2.34	14.59	8.0	0.43	3269.0	0.000	0.000	14.7	16.0	44.34	44.0	7.25	23.37	2.18	0.94	14.76
475880.000	-1.56	-2.34	14.7	8.0	0.43	3264.0	0.000	0.000	14.7	16.0	44.34	44.0	7.25	23.49	2.16	0.94	14.78
475942.000	-2.34	-2.34	14.7	8.0	0.42	3298.0	0.000	0.000	14.7	16.0	44.34	44.0	7.25	22.9	2.16	0.94	14.80
476003.000	-2.34	-2.34	14.59	8.0	0.42	3307.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.25	2.16	0.94	14.82
476066.000	-2.34	-2.34	14.59	8.0	0.42	3294.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.48	2.16	0.94	14.76
476128.000	-2.34	-2.34	14.7	8.0	0.42	3328.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.56	2.18	0.94	14.70
476188.000	-2.34	-2.34	14.59	8.0	0.41	3318.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.02	2.16	0.94	14.68
476251.000	-3.12	-2.34	14.59	8.0	0.42	3318.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.49	2.18	0.94	14.66
476312.000	-3.12	-2.34	14.47	8.0	0.41	3351.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.02	2.18	0.94	14.64
476375.000	-3.12	-2.34	14.47	8.0	0.41	3350.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.25	2.18	0.94	14.64
476436.000	-2.34	-2.34	14.47	8.0	0.42	3375.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.25	2.18	0.94	14.64
476498.000	-2.34	-2.34	14.7	8.0	0.41	3381.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	23.02	2.16	0.94	14.66
476559.000	-3.12	-2.34	14.7	8.0	0.4	3375.0	0.000	0.000	14.7	16.0	44.34	44.0	7.11	22.9	2.16	0.94	14.72
476621.000	-3.12	-2.34	14.47	8.0	0.41	3392.0	0.000	0.000	14.7	16.0	44.34	44.0	6.96	22.78	2.16	0.94	14.78
476683.000	-2.34	-2.34	14.59	8.0	0.41	3423.0	0.000	0.000	14.7	16.0	44.34	44.0	6.96	23.02	2.16	0.94	14.80
476744.000	-3.12	-2.34	14.7	8.0	0.4	3440.0	0.000	0.000	14.7	16.0	44.34	44.0	6.96	22.9	2.16	0.94	14.82
476806.000	-2.34	-2.34	14.59	8.0	0.4	3420.0	0.000	0.000	14.7	16.0	44.34	44.0	6.96	23.02	2.16	0.94	14.84
476868.000	-3.12	-2.34	14.7	8.0	0.39	3420.0	0.000	0.000	14.98	16.0	44.34	44.0	6.82	22.31	2.14	0.94	14.80
476929.000	-3.12	-2.34	14.59	8.0	0.4	3423.0	0.000	0.000	14.7	16.0	44.34	44.0	6.82	23.02	2.16	0.94	14.74
476990.000	-3.12	-2.34	14.59	8.0	0.39	3450.0	0.000	0.000	15.04	16.0	43.98	43.5	6.82	22.31	2.14	0.94	14.70
477052.000	-3.91	-2.34	14.47	8.0	0.38	3472.0	0.000	0.000	14.7	16.0	43.63	43.5	6.67	22.08	2.14	0.92	14.68
477114.000	-3.12	-2.34	14.47	8.0	0.38	3448.0	0.000	0.000	14.7	16.0	43.98	43.5	6.67	21.97	2.14	0.92	14.66
477176.000	-3.12	-2.34	14.59	8.0	0.38	3458.0	0.000	0.000	14.7	16.0	43.63	43.5	6.53	22.31	2.14	0.92	14.68
477237.000	-3.12	-2.34	14.7	8.0	0.37	3493.0	0.000	0.000	14.7	16.0	43.63	43.5	6.53	21.86	2.14	0.92	14.72
477298.000	-3.12	-2.34	14.81	8.0	0.37	3496.0	0.000	0.000	14.7	16.0	43.28	43.5	6.53	21.15	2.12	0.92	14.76
477360.000	-3.12	-2.34	14.7	8.0	0.36	3501.0	0.000	0.000	14.71	16.0	42.93	43.0	6.53	20.92	2.12	0.92	14.78
477422.000	-2.34	-2.34	14.7	8.0	0.36	3493.0	0.000	0.000	14.7	16.0	43.28	42.5	6.38	20.92	2.12	0.92	14.80
477484.000	-2.34	-2.34	14.7	8.0	0.36	3506.0	0.000	0.000	14.71	16.0	43.28	43.0	6.38	21.26	2.12	0.92	14.82
477545.000	-2.34	-2.34	14.7	8.0	0.36	3506.0	0.000	0.000	14.7	16.0	42.93	43.0	6.38	21.5	2.12	0.92	14.82
477607.000	-2.34	-2.34	14.81	8.0	0.34	3528.0	0.000	0.000	14.71	16.0	42.58	42.5	6.38	20.92	2.12	0.92	14.82
477668.000	-2.34	-2.34	14.7	8.0	0.35	3531.0	0.000	0.000	14.71	16.0	42.93	42.5	6.24	20.68	2.12	0.92	14.84
477730.000	-2.34	-2.34	14.7	8.0	0.34	3541.0	0.000	0.000	14.71	16.0	42.23	42.5	6.24	20.22	2.1	0.92	14.88
477792.000	-1.56	-2.34	14.81	8.0	0.35	3524.0	0.000	0.000	14.96	16.0	42.93	42.5	6.24	20.56	2.12	0.92	14.90
477853.000	-0.78	-2.34	14.93	8.0	0.35	3548.0	0.000	0.000	14.7	16.0	42.58	42.5	6.24	20.45	2.12	0.92	14.96
477914.000	-0.78	-2.34	14.93	8.0	0.35	3548.0	0.000	0.000	14.7	16.0	42.58	42.5	6.24	20.46	2.12	0.92	15.02
477977.000	0.0	-2.34	15.04	8.0	0.35	3546.0	0.000	0.000	14.7	16.0	42.58	42.5	6.24	20.57	2.12	0.92	15.02
478038.000	-0.78	-2.34	14.81	8.0	0.34	3549.0	0.000	0.000	14.7	16.0	42.58	42.0	6.09	20.22	2.12	0.92	14.98
478100.000	-0.78	-2.34	14.7	8.0	0.34	3573.0	0.000	0.000	14.7	16.0	42.58	42.0	6.09	20.21	2.12	0.92	14.94
478162.000	-0.78	-2.34	14.7	8.0	0.34	3575.0	0.000	0.000	14.7	16.0	42.23	42.0	6.09	19.79	2.08	0.92	14.86
478224.000	-0.78	-2.34	14.7	8.0	0.34	3575.0	0.000	0.000	14.7	16.0	42.23	42.0	6.09	20.34	2.1	0.92	14.78
478286.000	-0.78	-2.34	14.59	8.0	0.34	3583.0	0.000	0.000	14.7	16.0	42.58	42.0	6.09	20.22	2.1	0.92	14.76
478347.000	0.0	-2.34	14.7	8.0	0.34	3594.0	0.000	0.000	14.7	16.0	42.23	42.0	6.09	20.22	2.1	0.92	14.78
478408.000	0.0	-2.34	14.81	8.0	0.33	3578.0	0.000	0.000	14.7	16.0	42.23	42.0	6.09	20.22	2.1	0.92	14.80
478471.000	0.0	-2.34	14.81	8.0	0.33	3583.0	0.000	0.000	14.7	16.0	42.23	42.0	6.09	20.22	2.1	0.9	14.84
478532.000	0.78	-2.34	14.81	8.0	0.34	3585.0	0.000	0.000	15.0	16.0	42.23	41.5	5.95	19.64	2.1	0.9	14.94
478593.000	0.78	-2.34	14.81	8.0	0.33	3588.0	0.000	0.000	14.7	16.0	42.23	42.5	5.95	20.68	2.1	0.9	15.02
478655.000	1.56	-2.34	14.93	8.0	0.34	3597.0	0.000	0.000	14.7	16.0	42.58	42.0	5.95	20.46	2.1	0.92	14.96
478717.000	0.0	-2.34	14.81	8.0	0.34	3604.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.22	2.1	0.9	14.90
478778.000	0.0	-2.34	14.47	8.0	0.34	3595.0	0.000	0.000	14.7	16.0	42.58	42.0	5.95	20.57	2.1	0.9	14.86
478841.000	0.0	-2.34	14.47	8.0	0.34	3609.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.22	2.1	0.9	14.76
478903.000	0.0	-2.34	14.59	8.0	0.33	3637.0	0.000	0.000	14.7	16.0	42.23	41.5	5.95	20.09	2.1	0.9	14.66
478964.000	0.0	-2.34	14.59	8.0	0.33	3637.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.22	2.1	0.9	14.70
479025.000	0.78	-2.34	14.7	8.0	0.33	3635.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.21	2.1	0.9	14.74
479088.000	0.78	-2.34	14.7	8.0	0.33	3628.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.22	2.1	0.9	14.74
479148.000	0.0	-2.34	14.7	8.0	0.34	3632.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.56	2.1	0.9	14.72
479210.000	-0.78	-2.34	14.47	8.0	0.34	3639.0	0.000	0.000	14.7	16.0	42.58	42.0	5.95	20.1	2.1	0.9	14.70
479273.000	-0.78	-2.34	14.47	8.0	0.32	3623.0	0.000	0.000	14.7	16.0	41.88	41.5	5.95	19.79	2.1	0.92	14.66
479334.000	-0.78	-2.34	14.47	8.0	0.33	3656.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.68	2.1	0.92	14.66
479396.000	0.0	-2.34	14.47	8.0	0.33	3673.0	0.000	0.000	14.7	16.0	41.88	42.0	5.95	20.46	2.12	0.92	14.68
479458.000	0.0	-2.34	14.7	8.0	0.34	3674.0	0.000	0.000	14.7	16.0	42.23	42.0	5.95	20.57	2.12	0.92	14.74
479519.000	0.78	-2.34	14.81	8.0	0.34	3664.0	0.000	0.000	14.7	16.0	42.58	42.0	5.95	20.57	2.12	0.92	14.80
479581.000	0.78	-2.34	14.81	8.0	0.33	3666.0	0.000	0.000	14.7	16.0	42.23	42.5	5.95	20.92	2.12	0.92	14.82
479642.000	0.0	-2.34	14.81	8.0	0.33	3667.0	0.000	0.000	14.7	16.0	42.23	41.5	5.95	20.21	2.12	0.92	14.78
479705.000	0.0	-2.34	14.59	8.0	0.34	3666.0	0.000	0.000	14.7	16.0	42.23	41.5	5.95	20.09	2.1	0.92	14.74
479766.000	0.0	-2.34	14.59	8.0	0.35	3678.0	0.000	0.000	14.7	16.0	42.58	42.5	5.95	21.15	2.12	0.92	14.74
479827.000	0.78	-2.34	14.7	8.0	0.34	3694.0	0.000	0.000	14.7	16.0	42.58	42.0	5.95	21.03	2.12	0.92	14.74
479889.000	0.0	-2.34	14.81	8.0	0.35	3682.0	0.000	0.000	14.7	16.0	42.58	42.5	5.95	21.38	2.12	0.92	14.72
479951.000	-0.78	-2.34	14.47	8.0	0.34	3691.0	0.000	0.000	14.21	16.0	42.23	42.0	6.09	20.92	2.12	0.92	14.74
480012.000	0.0	-2.34	14.47	8.0	0.36	3691.0	0.000	0.000	14.69	16.0	42.93	42.5	6.09	21.96	2.14	0.92	14.76
480074.000	0.0	-2.34	14.59	8.0	0.36	3700.0	0.000	0.000	14.69	16.0	43.28	42.5	6.09	22.31	2.14	0.94	14.68
480135.000	-1.56	-2.34	14.47	8.0	0.36	3702.0	0.000	0.000	14.69	16.0	43.28	42.5	6.09	22.31	2.14	0.94	14.60
480198.000	-2.34	-2.34	14.24	8.0	0.36	3696.0	0.000	0.000	14.69	16.0	43.28	43.0	6.24	22.55	2.16	0.94	14.58
480259.000	-1.56	-2.34	14.36	8.0	0.37	3711.0	0.000	0.000	14.69	16.0	43.28	43.0	6.24	23.02	2.16	0.94	14.56
480321.000	-1.56	-2.34	14.36	8.0	0.37	3722.0	0.000	0.000	14.69	16.0	43.28	43.0	6.24	22.78	2.16	0.94	14.54
480383.000	-1.56	-2.34	14.59	8.0	0.37	3700.0	0.000	0.000	14.7	16.0	43.28	43.0	6.24	22.78	2.16	0.94	14.58
480444.000	-1.56	-2.34	14.7	8.0	0.37	3704.0	0.000	0.000	14.69	16.0	43.63	43.0	6.24	23.25	2.18	0.94	14.64
480506.000	-0.78	-2.34	14.7	8.0	0.38	3714.0	0.000	0.000	14.69	16.0	43.63	43.5	6.24	23.25	2.18	0.94	14.70
480567.000	-0.78	-2.34	14.81	8.0	0.38	3704.0	0.000	0.000	14.69	16.0	43.63	43.5	6.24	23.25	2.18	0.94	14.70
480629.000	-1.56	-2.34	14.7	8.0	0.38	3720.0	0.000	0.000	14.7	16.0	43.63	43.5	6.24	23.25	2.18	0.94	14.72
480690.000	-1.56	-2.34	14.59	8.0	0.38	3731.0	0.000	0.000	14.69	16.0	43.63	43.5	6.24	23.68	2.18	0.94	14.72
480752.000	-1.56	-2.34	14.7	8.0	0.38	3731.0	0.000	0.000	14.69	16.0	43.63	43.5	6.24	23.83	2.18	0.94	14.70
480814.000	-1.56	-2.34	14.7	8.0	0.38	3755.0	0.000	0.000	14.7	16.0	43.98	43.5	6.24	23.99	2.18	0.94	14.68
480875.000	-1.56	-2.34	14.7	8.0	0.39	3748.0	0.000	0.000	14.69	16.0	43.63	43.5	6.24	23.99	2.2	0.96	14.66
480938.000	-1.56	-2.34	14.47	8.0	0.39	3754.0	0.000	0.000	14.7	16.0	43.98	43.5	6.38	23.91	2.2	0.94	14.66
480999.000	-2.34	-2.34	14.59	8.0	0.38	3772.0	0.000	0.000	14.7	16.0	43.63	43.5	6.38	23.99	2.2	0.96	14.66
481061.000	-1.56	-2.34	14.59	8.0	0.38	3772.0	0.000	0.000	14.7	16.0	43.63	43.5	6.38	23.99	2.2	0.96	14.70
